,address,beds,bath,area,maintenance,parking,taxes,built,mlsNumber,levels,garage,lotSize,pricePerSqFt,soldDate,soldPrice,listingDate,listingPrice,type
0,"22997 Gilbert Dr, Maple Ridge, BC",4,3,3269 sqft,,4,"$6,305",2010,R2886709,Residential,Yes,,$452,,,,,Single Family Residence
1,"508 - 22233 River Rd, Maple Ridge, BC",2,2,1182 sqft,,1,"$2,260",1998,R2899694,Residential,Yes,,$549,30/06/2024,"$664,000",26/06/2024,"$649,888",Apartment/Condominium
2,"21069 Barker Ave, Maple Ridge, BC",3,2,1913 sqft,,6,"$5,182",1983,R2892182,Residential,Yes,,$731,28/06/2024,"$1,350,000",06/06/2024,"$1,399,999",Single Family Residence
3,"35 - 23085 118 Ave, Maple Ridge, BC",3,2,1671 sqft,,2,"$3,154",1996,R2888559,Residential,Yes,,$460,26/06/2024,"$740,000",28/05/2024,"$769,000",Townhouse
4,"1095 - 11280 Pazarena Pl, Maple Ridge, BC",3,2,1277 sqft,,2,,2024,R2894276,Residential,Yes,,$665,26/06/2024,"$849,900",11/06/2024,"$849,900",Townhouse
5,"20 - 13819 232 St, Maple Ridge, BC",3,2,1537 sqft,,2,"$3,037",2011,R2889099,Residential,No,,$520,26/06/2024,"$790,000",30/05/2024,"$799,900",Townhouse
6,"1088 - 11280 Pazarena Pl, Maple Ridge, BC",3,2,1277 sqft,,2,,2024,R2899339,Residential,Yes,,$665,25/06/2024,"$849,900",23/06/2024,"$849,900",Townhouse
7,"94 - 13819 232 St, Maple Ridge, BC",3,2,1452 sqft,,2,"$3,095",2011,R2899117,Residential,Yes,,$523,25/06/2024,"$759,900",24/06/2024,"$759,900",Townhouse
8,"1094 - 11280 Pazarena Pl, Maple Ridge, BC",3,2,1277 sqft,,4,,2024,R2899362,Residential,Yes,,$673,24/06/2024,"$859,900",20/06/2024,"$859,900",Townhouse
9,"10159 247b St, Maple Ridge, BC",6,6,4470 sqft,,4,"$6,995",2016,R2896151,Residential,Yes,,$352,24/06/2024,"$1,575,000",17/06/2024,"$1,575,000",Single Family Residence
10,"207 - 12148 224 St, Maple Ridge, BC",2,2,1353 sqft,,0,"$2,451",1998,R2862136,Residential,No,,$480,24/06/2024,"$621,000",21/03/2024,"$649,900",Apartment/Condominium
11,"303 - 22265 Dewdney Trunk Rd, Maple Ridge, BC",1,1,768 sqft,,0,"$2,340",2022,R2892397,Residential,Yes,,$649,23/06/2024,"$520,000",09/06/2024,"$499,000",Apartment/Condominium
12,"310 - 12238 224 St, Maple Ridge, BC",2,2,950 sqft,,2,"$2,699",2007,R2869211,Residential,Yes,,$620,23/06/2024,"$582,500",08/04/2024,"$589,900",Apartment/Condominium
13,"62 - 12161 237 St, Maple Ridge, BC",3,2,1294 sqft,,3,"$3,425",2014,R2897083,Residential,Yes,,$656,23/06/2024,"$842,000",17/06/2024,"$849,900",Townhouse
14,"117 - 12075 Edge St, Maple Ridge, BC",1,1,674 sqft,,1,"$2,078",2013,R2896332,Residential,Yes,,$734,23/06/2024,"$480,000",17/06/2024,"$495,000",Apartment/Condominium
15,"104 - 11295 Pazarena Pl, Maple Ridge, BC",4,2,1518 sqft,,2,,2020,R2888420,Residential,Yes,,$612,23/06/2024,"$929,900",23/05/2024,"$929,900",Townhouse
16,"309 - 22327 River Rd, Maple Ridge, BC",3,2,1490 sqft,,2,"$3,716",2015,R2839265,Residential,Yes,,$503,23/06/2024,"$700,000",02/01/2024,"$749,900",Apartment/Condominium
17,"24038 109a Ave, Maple Ridge, BC",6,3,3000 sqft,,4,"$6,628",2001,R2897282,Residential,Yes,,$433,23/06/2024,"$1,287,000",20/06/2024,"$1,299,000",Single Family Residence
18,"1104 - 11280 Pazarena Pl, Maple Ridge, BC",3,2,1313 sqft,,2,,2024,R2894225,Residential,Yes,,$654,23/06/2024,"$859,900",11/06/2024,"$859,900",Townhouse
19,"36 - 20841 Dewdney Trunk Rd, Maple Ridge, BC",3,3,2696 sqft,,5,"$4,446",1993,R2893591,Residential,Yes,,$352,22/06/2024,"$949,900",10/06/2024,"$949,900",Townhouse
20,"217 - 11887 Burnett St, Maple Ridge, BC",1,1,843 sqft,,1,"$2,188",2013,R2872425,Residential,Yes,,$610,22/06/2024,"$505,000",16/04/2024,"$514,900",Apartment/Condominium
21,"48 - 23580 Dewdney Trunk Rd, Maple Ridge, BC",2,1,1046 sqft,,2,"$1,672",1990,R2863155,Residential,No,,$410,22/06/2024,"$429,000",25/03/2024,"$429,000",Townhouse
22,"20636 Battle Ave, Maple Ridge, BC",3,1,900 sqft,,2,"$4,210",9999,R2874150,Residential,No,,$832,22/06/2024,"$702,000",18/04/2024,"$749,000",Single Family Residence
23,"316 - 12070 227 St, Maple Ridge, BC",2,2,890 sqft,,2,"$2,405",2015,R2897886,Residential,Yes,,$639,22/06/2024,"$558,500",20/06/2024,"$569,000",Apartment/Condominium
24,"65 - 24108 104 Ave, Maple Ridge, BC",3,2,1807 sqft,,2,"$3,649",2019,R2889187,Residential,Yes,,$509,20/06/2024,"$910,000",30/05/2024,"$920,000",Townhouse
25,"310 - 11605 227 St, Maple Ridge, BC",2,2,1026 sqft,,1,"$2,013",1995,R2896681,Residential,Yes,,$447,20/06/2024,"$430,000",18/06/2024,"$459,000",Apartment/Condominium
26,"10294 243 St, Maple Ridge, BC",4,2,2382 sqft,,2,"$4,785",2003,R2897151,Residential,No,,$405,20/06/2024,"$965,000",19/06/2024,"$965,000",Single Family Residence
27,"72 - 11737 236 St, Maple Ridge, BC",3,2,1912 sqft,,3,"$4,198",1994,R2895047,Residential,Yes,,$431,19/06/2024,"$810,000",12/06/2024,"$824,900",Townhouse
28,"223 - 12170 222 St, Maple Ridge, BC",2,1,938 sqft,,1,"$1,445",1976,R2890519,Residential,Yes,,$318,19/06/2024,"$285,000",03/06/2024,"$298,888",Apartment/Condominium
29,"315 - 12075 Edge St, Maple Ridge, BC",0,1,560 sqft,,1,"$1,952",2013,R2850538,Residential,Yes,,$714,19/06/2024,"$389,900",15/02/2024,"$399,900",Apartment/Condominium
30,"10565 245b St, Maple Ridge, BC",5,3,3158 sqft,,10,"$6,058",2009,R2888476,Residential,Yes,,$474,18/06/2024,"$1,450,000",29/05/2024,"$1,499,000",Single Family Residence
31,"414 - 11665 Haney Bypass, Maple Ridge, BC",3,2,1295 sqft,,2,"$2,702",2007,R2890129,Residential,Yes,,$501,18/06/2024,"$637,500",02/06/2024,"$649,000",Apartment/Condominium
32,"23713 106 Ave, Maple Ridge, BC",6,3,3064 sqft,,4,"$6,196",1993,R2893607,Residential,Yes,,$456,17/06/2024,"$1,360,000",10/06/2024,"$1,399,900",Single Family Residence
33,"307 - 22226 Brown Ave, Maple Ridge, BC",2,2,944 sqft,,1,"$1,573",2022,R2876851,Residential,Yes,,$667,17/06/2024,"$600,000",29/04/2024,"$630,000",Apartment/Condominium
34,"21535 121 Ave, Maple Ridge, BC",3,1,1005 sqft,,4,"$4,936",9999,R2890811,Residential,Yes,,$855,17/06/2024,"$880,000",04/06/2024,"$859,900",Single Family Residence
35,"134 - 10151 240 St, Maple Ridge, BC",3,2,1415 sqft,,2,"$3,177",2016,R2876083,Residential,No,,$586,17/06/2024,"$810,000",28/04/2024,"$829,999",Townhouse
36,"11966 248 St, Maple Ridge, BC",5,2,2821 sqft,,5,"$5,528",1961,R2893804,Residential,Yes,,$467,16/06/2024,"$1,250,000",11/06/2024,"$1,320,000",Single Family Residence
37,"505 - 22633 Selkirk Ave, Maple Ridge, BC",2,1,747 sqft,,0,,2024,R2863658,Residential,Yes,,$708,16/06/2024,"$510,455",26/03/2024,"$529,000",Apartment/Condominium
38,"23125 124b Ave, Maple Ridge, BC",5,3,1621 sqft,,4,"$5,696",1992,R2890697,Residential,Yes,,$843,16/06/2024,"$1,255,000",03/06/2024,"$1,368,000",Single Family Residence
39,"12566 220 St, Maple Ridge, BC",6,3,2663 sqft,,6,"$5,753",1989,R2893846,Residential,Yes,,$548,16/06/2024,"$1,420,000",10/06/2024,"$1,460,000",Single Family Residence
40,"11584 Anderson Pl, Maple Ridge, BC",4,2,2806 sqft,,4,"$6,393",1983,R2890668,Residential,Yes,,$498,16/06/2024,"$1,385,000",03/06/2024,"$1,399,000",Single Family Residence
41,"21562 123 Ave, Maple Ridge, BC",3,1,1960 sqft,,4,"$5,124",1958,R2872655,Residential,Yes,,$560,16/06/2024,"$999,000",17/04/2024,"$1,098,000",Single Family Residence
42,"23818 112 Ave, Maple Ridge, BC",3,2,2694 sqft,,5,"$5,799",1996,R2886279,Residential,Yes,,$445,15/06/2024,"$1,175,000",21/05/2024,"$1,199,900",Single Family Residence
43,"22827 Nelson Crt, Maple Ridge, BC",3,2,3120 sqft,,4,"$6,340",2017,R2887946,Residential,Yes,,$492,14/06/2024,"$1,532,000",27/05/2024,"$1,538,000",Single Family Residence
44,"11476 Barclay St, Maple Ridge, BC",4,1,1814 sqft,,5,"$4,522",1968,R2887909,Residential,Yes,,$595,14/06/2024,"$1,032,500",27/05/2024,"$1,080,000",Single Family Residence
45,"11211 250b St, Maple Ridge, BC",4,3,3163 sqft,,0,"$1,668",2023,R2839611,Residential,Yes,,$490,14/06/2024,"$1,499,900",04/01/2024,"$1,549,900",Single Family Residence
46,"10956 240 St, Maple Ridge, BC",5,3,2392 sqft,,8,"$5,307",2003,R2894395,Residential,Yes,,$522,14/06/2024,"$1,230,000",11/06/2024,"$1,250,000",Single Family Residence
47,"303 - 11887 Burnett St, Maple Ridge, BC",1,1,890 sqft,,1,"$2,241",2013,R2875105,Residential,Yes,,$561,13/06/2024,"$499,900",23/04/2024,"$499,900",Apartment/Condominium
48,"310 - 12170 222 St, Maple Ridge, BC",2,1,939 sqft,,0,"$1,465",1977,R2876911,Residential,Yes,,$362,13/06/2024,"$308,000",28/04/2024,"$340,000",Apartment/Condominium
49,"201 - 22575 Brown Ave, Maple Ridge, BC",1,1,652 sqft,,1,,2024,R2863217,Residential,Yes,,$690,13/06/2024,"$446,000",25/03/2024,"$450,000",Apartment/Condominium
50,"20440 Westfield Ave, Maple Ridge, BC",3,2,1825 sqft,,6,"$5,356",1986,R2893900,Residential,No,,$534,12/06/2024,"$1,000,500",11/06/2024,"$975,000",Single Family Residence
51,"12077 Mcintyre Crt, Maple Ridge, BC",4,2,1842 sqft,,8,"$5,216",1985,R2889685,Residential,No,,$618,12/06/2024,"$1,110,000",02/06/2024,"$1,139,000",Single Family Residence
52,"305 - 22318 Lougheed Highway, Maple Ridge, BC",2,2,907 sqft,,1,"$2,739",2013,R2882717,Residential,Yes,,$550,12/06/2024,"$475,000",13/05/2024,"$499,000",Apartment/Condominium
53,"10039 247 St, Maple Ridge, BC",6,4,3800 sqft,,4,"$7,543",2013,R2893171,Residential,Yes,,$391,12/06/2024,"$1,488,000",10/06/2024,"$1,488,000",Single Family Residence
54,"27780 Sayers Cres, Maple Ridge, BC",3,2,2920 sqft,,6,"$5,903",1992,R2880046,Residential,Yes,,$479,12/06/2024,"$1,380,000",06/05/2024,"$1,399,900",Single Family Residence
55,"93 - 11305 240 St, Maple Ridge, BC",3,2,1331 sqft,,2,"$3,249",2015,R2885361,Residential,Yes,,$634,12/06/2024,"$820,000",20/05/2024,"$844,900",Townhouse
56,"12757 228a St, Maple Ridge, BC",4,2,2584 sqft,,9,"$6,348",1997,R2874303,Residential,Yes,,$618,11/06/2024,"$1,575,000",22/04/2024,"$1,599,000",Single Family Residence
57,"14 - 23710 133 Ave, Maple Ridge, BC",3,2,1459 sqft,,3,,2023,R2890771,Residential,Yes,,$610,11/06/2024,"$865,000",04/06/2024,"$889,990",Townhouse
58,"21155 Cook Ave, Maple Ridge, BC",3,2,2170 sqft,,6,"$5,047",1953,R2891201,Residential,Yes,,$460,11/06/2024,"$1,020,000",04/06/2024,"$999,000",Single Family Residence
59,"10548 239 St, Maple Ridge, BC",5,3,3856 sqft,,6,"$6,942",1999,R2873357,Residential,Yes,,$388,10/06/2024,"$1,420,000",21/04/2024,"$1,498,000",Single Family Residence
60,"12415 Skillen St, Maple Ridge, BC",4,3,2593 sqft,,6,"$6,469",1976,R2891878,Residential,Yes,,$523,10/06/2024,"$1,500,000",06/06/2024,"$1,358,000",Single Family Residence
61,"24115 Hill Ave, Maple Ridge, BC",6,3,2801 sqft,,6,"$6,336",2003,R2888723,Residential,Yes,,$463,10/06/2024,"$1,310,000",29/05/2024,"$1,298,800",Single Family Residence
62,"217 - 11935 Burnett St, Maple Ridge, BC",1,1,733 sqft,,1,"$2,032",2011,R2889544,Residential,Yes,,$653,10/06/2024,"$465,000",02/06/2024,"$479,000",Apartment/Condominium
63,"10 - 11757 236 St, Maple Ridge, BC",3,2,1310 sqft,,2,"$3,604",1994,R2871444,Residential,No,,$564,10/06/2024,"$710,000",14/04/2024,"$739,000",Townhouse
64,"21432 Campbell Ave, Maple Ridge, BC",4,1,1033 sqft,,4,"$5,838",1957,R2891527,Residential,Yes,,$967,09/06/2024,"$1,015,000",05/06/2024,"$999,900",Single Family Residence
65,"12214 211 St, Maple Ridge, BC",3,2,1406 sqft,,5,"$5,132",1975,R2888340,Residential,No,,$782,09/06/2024,"$1,075,000",28/05/2024,"$1,099,999",Single Family Residence
66,"12015 205 St, Maple Ridge, BC",4,3,2299 sqft,,6,"$5,898",1992,R2892214,Residential,No,,$565,08/06/2024,"$1,275,000",06/06/2024,"$1,299,000",Single Family Residence
67,"11860 Meadowlark Dr, Maple Ridge, BC",3,2,2096 sqft,,4,"$5,269",1985,R2888543,Residential,Yes,,$570,08/06/2024,"$1,155,000",28/05/2024,"$1,195,000",Single Family Residence
68,"11874 249 St, Maple Ridge, BC",5,3,2195 sqft,,4,"$6,051",1987,R2884350,Residential,Yes,,$542,08/06/2024,"$1,150,000",16/05/2024,"$1,189,900",Single Family Residence
69,"46 - 24108 104 Ave, Maple Ridge, BC",3,2,1288 sqft,,3,"$3,268",2018,R2890235,Residential,Yes,,$621,08/06/2024,"$805,000",03/06/2024,"$799,900",Townhouse
70,"308 - 11865 227 St, Maple Ridge, BC",3,2,1445 sqft,,2,"$3,910",2022,R2889063,Residential,Yes,,$566,07/06/2024,"$818,880",29/05/2024,"$818,880",Apartment/Condominium
71,"50 - 23151 Haney Bypass, Maple Ridge, BC",3,2,1470 sqft,,2,"$3,711",1992,R2866603,Residential,Yes,,$529,07/06/2024,"$779,000",03/04/2024,"$779,000",Townhouse
72,"203 - 11893 227 St, Maple Ridge, BC",2,2,959 sqft,,1,"$2,569",2019,R2873723,Residential,Yes,,$698,07/06/2024,"$660,000",21/04/2024,"$669,900",Apartment/Condominium
73,"68 - 11305 240 St, Maple Ridge, BC",3,2,1481 sqft,,3,"$3,405",2016,R2888826,Residential,Yes,,$594,06/06/2024,"$855,000",29/05/2024,"$879,900",Townhouse
74,"20565 Westfield Ave, Maple Ridge, BC",3,2,1410 sqft,,6,"$4,573",1946,R2877754,Residential,Yes,,$744,06/06/2024,"$973,000",30/04/2024,"$1,050,000",Single Family Residence
75,"12279 252 St, Maple Ridge, BC",3,1,1442 sqft,,6,"$5,119",1950,R2889569,Residential,No,,"$1,247",06/06/2024,"$1,630,000",02/06/2024,"$1,799,000",Single Family Residence
76,"13 - 11757 236 St, Maple Ridge, BC",3,2,1516 sqft,,2,"$3,894",1995,R2885522,Residential,Yes,,$511,06/06/2024,"$760,000",20/05/2024,"$774,900",Townhouse
77,"20321 123b Ave, Maple Ridge, BC",4,2,2715 sqft,,4,"$6,313",1990,R2890063,Residential,Yes,,$532,05/06/2024,"$1,445,800",02/06/2024,"$1,445,800",Single Family Residence
78,"1 - 11495 Cottonwood Dr, Maple Ridge, BC",3,3,2412 sqft,,2,"$3,817",2001,R2871287,Residential,Yes,,$434,05/06/2024,"$1,025,000",15/04/2024,"$1,049,000",Townhouse
79,"6 - 11900 228 St, Maple Ridge, BC",2,1,928 sqft,,1,"$1,551",1981,R2890201,Residential,Yes,,$396,05/06/2024,"$356,000",02/06/2024,"$368,000",Apartment/Condominium
80,"208 - 11703 Fraser St, Maple Ridge, BC",1,1,863 sqft,,1,,2023,R2891317,Residential,Yes,,$624,05/06/2024,"$534,000",05/06/2024,"$539,000",Apartment/Condominium
81,"2204 - 11295 Pazarena Pl, Maple Ridge, BC",3,2,1432 sqft,,2,"$3,394",2021,R2884644,Residential,Yes,,$576,05/06/2024,"$820,000",19/05/2024,"$825,000",Townhouse
82,"220 - 12238 224 St, Maple Ridge, BC",2,2,854 sqft,,2,"$2,161",2007,R2879646,Residential,Yes,,$642,04/06/2024,"$543,000",05/05/2024,"$549,000",Apartment/Condominium
83,"10501 Robertson St, Maple Ridge, BC",4,3,2771 sqft,,3,"$5,863",2015,R2873380,Residential,Yes,,$496,04/06/2024,"$1,331,000",21/04/2024,"$1,374,900",Single Family Residence
84,"16 - 22206 124 Ave, Maple Ridge, BC",3,2,1332 sqft,,2,"$3,751",2008,R2888891,Residential,Yes,,$593,04/06/2024,"$780,000",29/05/2024,"$789,900",Townhouse
85,"35 - 23697 Fern Cres, Maple Ridge, BC",4,3,1783 sqft,,3,,2024,R2887422,Residential,Yes,,$591,03/06/2024,"$1,054,900",23/05/2024,"$1,054,900",Townhouse
86,"306 - 22633 Selkirk Ave, Maple Ridge, BC",2,2,1033 sqft,,0,,2024,R2862832,Residential,Yes,,$642,03/06/2024,"$647,000",24/03/2024,"$664,000",Apartment/Condominium
87,"8 - 12075 207a St, Maple Ridge, BC",3,2,1177 sqft,,1,"$3,398",1988,R2878661,Residential,No,,$577,03/06/2024,"$670,000",20/05/2024,"$679,900",Townhouse
88,"39 - 11461 236 St, Maple Ridge, BC",4,3,2194 sqft,,2,"$3,859",2014,R2888818,Residential,Yes,,$477,03/06/2024,"$1,047,000",27/05/2024,"$1,047,000",Townhouse
89,"12162 Irving St, Maple Ridge, BC",4,3,3145 sqft,,6,"$5,837",1987,R2889158,Residential,Yes,,$437,03/06/2024,"$1,365,000",30/05/2024,"$1,375,000",Single Family Residence
90,"111 - 12109 223 St, Maple Ridge, BC",1,1,558 sqft,,1,,2024,R2889804,Residential,Yes,,$759,03/06/2024,"$423,000",02/06/2024,"$424,000",Apartment/Condominium
91,"408 - 22233 River Rd, Maple Ridge, BC",2,2,1144 sqft,,1,"$2,910",1998,R2889627,Residential,Yes,,$541,03/06/2024,"$619,000",02/06/2024,"$619,000",Apartment/Condominium
92,"203 - 22575 Brown Ave, Maple Ridge, BC",2,2,1079 sqft,,1,,2024,R2843034,Residential,Yes,,$648,03/06/2024,"$659,900",14/01/2024,"$699,900",Apartment/Condominium
93,"43 - 21555 Dewdney Trunk Rd, Maple Ridge, BC",3,1,1081 sqft,,1,"$2,757",1970,R2863817,Residential,No,,$543,03/06/2024,"$577,500",27/03/2024,"$588,000",Townhouse
94,"24070 102a Ave, Maple Ridge, BC",5,3,2234 sqft,,2,"$4,663",2002,R2881467,Residential,No,,$447,02/06/2024,"$985,000",09/05/2024,"$999,988",Single Family Residence
95,"22756 Reid Ave, Maple Ridge, BC",5,2,2476 sqft,,6,"$5,410",1973,R2889924,Residential,Yes,,$484,02/06/2024,"$1,194,900",31/05/2024,"$1,199,900",Single Family Residence
96,"23092 135 Ave, Maple Ridge, BC",5,3,3231 sqft,,4,"$6,271",2018,R2888335,Residential,Yes,,$429,02/06/2024,"$1,400,000",28/05/2024,"$1,389,000",Single Family Residence
97,"102 - 11295 Pazarena Pl, Maple Ridge, BC",3,2,1436 sqft,,2,,2024,R2878446,Residential,Yes,,$598,02/06/2024,"$859,900",01/05/2024,"$859,900",Townhouse
98,"11 - 20799 119 Ave, Maple Ridge, BC",2,1,900 sqft,,1,"$3,024",1988,R2884218,Residential,No,,$511,02/06/2024,"$448,000",15/05/2024,"$459,900",Apartment/Condominium
99,"153 - 10151 240 St, Maple Ridge, BC",2,2,1089 sqft,,2,"$2,670",2016,R2880451,Residential,Yes,,$665,01/06/2024,"$720,000",06/05/2024,"$724,900",Townhouse
100,"13309 235 St, Maple Ridge, BC",6,3,4225 sqft,,2,"$7,075",2002,R2871591,Residential,Yes,,$399,,,,,Single Family Residence
101,"10077 243a St, Maple Ridge, BC",4,2,2344 sqft,,2,"$4,667",1999,R2888272,Residential,No,,$426,01/06/2024,"$999,999",28/05/2024,"$999,999",Single Family Residence
102,"24533 Dewdney Trunk Rd, Maple Ridge, BC",2,1,1248 sqft,,6,"$5,593",1958,R2872785,Residential,No,,"$1,834",31/05/2024,"$2,100,000",21/04/2024,"$2,290,000",Single Family Residence
103,"402 - 11665 Haney Bypass, Maple Ridge, BC",2,2,1070 sqft,,2,"$2,638",2007,R2877637,Residential,Yes,,$542,31/05/2024,"$575,000",30/04/2024,"$580,000",Apartment/Condominium
104,"11 - 11384 Burnett St, Maple Ridge, BC",3,3,2577 sqft,,2,"$3,775",2012,R2888367,Residential,Yes,,$368,31/05/2024,"$940,000",28/05/2024,"$949,900",Townhouse
105,"202 - 22633 Selkirk Ave, Maple Ridge, BC",2,2,1249 sqft,,2,,2024,R2870957,Residential,Yes,,$599,31/05/2024,"$730,000",14/04/2024,"$749,000",Apartment/Condominium
106,"45 - 12145 Faber Cres, Maple Ridge, BC",3,1,1150 sqft,,2,"$3,464",1979,R2872486,Residential,No,,$546,31/05/2024,"$620,000",18/04/2024,"$629,000",Townhouse
107,"11966 239 St, Maple Ridge, BC",6,4,3145 sqft,,4,"$6,031",2011,R2885188,Residential,Yes,,$428,30/05/2024,"$1,349,000",21/05/2024,"$1,349,000",Single Family Residence
108,"4 - 23560 119 Ave, Maple Ridge, BC",2,1,1111 sqft,,1,"$3,200",1996,R2883442,Residential,No,,$526,30/05/2024,"$565,000",22/05/2024,"$585,000",Townhouse
109,"12142 221 St, Maple Ridge, BC",3,2,2383 sqft,,4,"$5,185",1967,R2887390,Residential,No,,$498,30/05/2024,"$1,140,000",26/05/2024,"$1,188,000",Single Family Residence
110,"13028 237a St, Maple Ridge, BC",4,3,3048 sqft,,4,"$6,042",2018,R2881309,Residential,Yes,,$483,29/05/2024,"$1,468,000",08/05/2024,"$1,474,000",Single Family Residence
111,"506 - 11641 227 St, Maple Ridge, BC",2,2,977 sqft,,1,,2024,R2877241,Residential,Yes,,$614,29/05/2024,"$570,000",29/04/2024,"$599,900",Apartment/Condominium
112,"24030 100 Ave, Maple Ridge, BC",5,3,3118 sqft,,4,"$5,376",2002,R2879590,Residential,Yes,,$426,29/05/2024,"$1,282,000",05/05/2024,"$1,329,000",Single Family Residence
113,"21795 119 Ave, Maple Ridge, BC",3,2,1850 sqft,,0,"$6,246",1975,R2888990,Residential,No,,$680,29/05/2024,"$1,244,800",27/05/2024,"$1,259,800",Single Family Residence
114,"54 - 22865 Telosky Ave, Maple Ridge, BC",3,2,2040 sqft,,2,"$3,425",2010,R2878381,Residential,Yes,,$441,28/05/2024,"$875,000",01/05/2024,"$899,999",Townhouse
115,"10295 243a St, Maple Ridge, BC",3,2,1972 sqft,,1,"$4,591",2002,R2883701,Residential,No,,$450,28/05/2024,"$884,000",14/05/2024,"$889,000",Single Family Residence
116,"13169 236b St, Maple Ridge, BC",8,6,5266 sqft,,6,"$3,271",2023,R2877972,Residential,Yes,,$415,28/05/2024,"$2,000,000",01/05/2024,"$2,188,888",Single Family Residence
117,"10315 243 St, Maple Ridge, BC",4,3,2140 sqft,,2,"$4,995",2002,R2887560,Residential,No,,$536,28/05/2024,"$1,149,000",26/05/2024,"$1,149,000",Single Family Residence
118,"41 - 23575 119 Ave, Maple Ridge, BC",4,1,1404 sqft,,2,"$3,699",1996,R2882467,Residential,No,,$569,28/05/2024,"$778,500",12/05/2024,"$800,000",Townhouse
119,"28511 104 Ave, Maple Ridge, BC",3,2,1845 sqft,,9,"$7,259",1993,R2879447,Residential,Yes,,$989,28/05/2024,"$1,715,000",05/05/2024,"$1,825,000",Single Family Residence
120,"411 - 11887 Burnett St, Maple Ridge, BC",1,1,866 sqft,,1,"$2,609",2013,R2885152,Residential,Yes,,$600,28/05/2024,"$511,000",20/05/2024,"$519,800",Apartment/Condominium
121,"11072 241a St, Maple Ridge, BC",6,4,4406 sqft,,4,"$3,070",2023,R2889302,Residential,Yes,,$465,28/05/2024,"$2,050,000",28/05/2024,"$2,050,000",Single Family Residence
122,"401 - 12248 224 St, Maple Ridge, BC",1,1,759 sqft,,1,"$2,039",2007,R2883280,Residential,Yes,,$644,27/05/2024,"$480,000",14/05/2024,"$489,000",Apartment/Condominium
123,"105 - 12310 222 St, Maple Ridge, BC",2,2,820 sqft,,1,"$1,988",2017,R2886080,Residential,Yes,,$654,27/05/2024,"$533,000",20/05/2024,"$537,000",Apartment/Condominium
124,"30 - 21707 Dewdney Trunk Rd, Maple Ridge, BC",3,2,1608 sqft,,2,"$3,685",1985,R2886239,Residential,No,,$466,27/05/2024,"$750,000",22/05/2024,"$750,000",Townhouse
125,"23385 124 Ave, Maple Ridge, BC",3,2,2367 sqft,,4,"$5,509",1990,R2875756,Residential,Yes,,$464,27/05/2024,"$1,110,000",25/04/2024,"$1,099,900",Single Family Residence
126,"11345 241a St, Maple Ridge, BC",6,5,4958 sqft,,11,"$7,768",2006,R2866438,Residential,Yes,,$463,27/05/2024,"$2,230,000",03/04/2024,"$2,300,000",Single Family Residence
127,"24328 102a Ave, Maple Ridge, BC",4,3,2020 sqft,,4,"$4,610",2003,R2882979,Residential,No,,$529,27/05/2024,"$1,030,000",13/05/2024,"$1,070,000",Single Family Residence
128,"21235 Wicklund Ave, Maple Ridge, BC",4,3,2578 sqft,,3,"$5,420",2022,R2856679,Residential,Yes,,$513,26/05/2024,"$1,307,000",05/03/2024,"$1,325,000",Multi Family
129,"116 - 11255 Harrison St, Maple Ridge, BC",3,2,1365 sqft,,2,"$3,600",1988,R2885844,Residential,Yes,,$549,26/05/2024,"$725,000",22/05/2024,"$749,900",Townhouse
130,"23360 142 Ave, Maple Ridge, BC",5,3,3795 sqft,,10,"$5,689",1980,R2884458,Residential,No,,$421,26/05/2024,"$1,545,000",15/05/2024,"$1,599,000",Single Family Residence
131,"1118 - 11280 Pazarena Pl, Maple Ridge, BC",3,2,1386 sqft,,2,,2024,R2888455,Residential,No,,$598,26/05/2024,"$829,900",23/05/2024,"$829,900",Townhouse
132,"209 - 12207 224 St, Maple Ridge, BC",2,1,875 sqft,,1,"$2,208",1998,R2870375,Residential,Yes,,$565,26/05/2024,"$499,000",14/04/2024,"$495,000",Apartment/Condominium
133,"29 - 11757 207 St, Maple Ridge, BC",3,1,1297 sqft,,2,"$3,767",1990,R2884971,Residential,No,,$500,25/05/2024,"$667,000",20/05/2024,"$648,900",Townhouse
134,"13382 236 St, Maple Ridge, BC",5,3,3077 sqft,,4,"$6,389",2012,R2884207,Residential,Yes,,$519,25/05/2024,"$1,590,000",15/05/2024,"$1,599,000",Single Family Residence
135,"23017 126 Ave, Maple Ridge, BC",3,2,2328 sqft,,5,"$5,341",1985,R2886346,Residential,Yes,,$515,25/05/2024,"$1,245,000",21/05/2024,"$1,200,000",Single Family Residence
136,"607 - 11641 227 St, Maple Ridge, BC",2,2,919 sqft,,1,,2024,R2880839,Residential,Yes,,$793,24/05/2024,"$690,000",06/05/2024,"$729,000",Apartment/Condominium
137,"23398 133 Ave, Maple Ridge, BC",4,3,3744 sqft,,4,"$6,240",2003,R2877610,Residential,Yes,,$400,24/05/2024,"$1,465,000",30/04/2024,"$1,499,000",Single Family Residence
138,"27407 112 Ave, Maple Ridge, BC",4,3,2206 sqft,,6,"$6,679",1910,R2855783,Residential,No,,$770,24/05/2024,"$1,600,000",04/03/2024,"$1,699,000",Single Family Residence
139,"11616 Laity St, Maple Ridge, BC",3,1,1153 sqft,,3,"$5,137",1949,R2876899,Residential,Yes,,$867,24/05/2024,"$975,000",29/04/2024,"$999,900",Single Family Residence
