,address,beds,bath,area,maintenance,parking,taxes,built,mlsNumber,levels,garage,lotSize,pricePerSqFt,soldDate,soldPrice,listingDate,listingPrice,type
883,"8981 Collings Way, Delta, BC",3,3,1872 sqft,,6,"$3,783",1975,R2795952,Residential,No,,$639,15/07/2023,"$1,250,000",04/07/2023,"$1,198,000",Single Family Residence
884,"6335 45a Ave, Delta, BC",6,2,2886 sqft,,4,"$4,589",1989,R2791818,Residential,Yes,,$589,15/07/2023,"$1,625,000",22/06/2023,"$1,700,000",Single Family Residence
885,"4678 London Cres, Delta, BC",5,4,2944 sqft,,2,"$4,721",1992,R2795741,Residential,Yes,,$475,14/07/2023,"$1,450,000",04/07/2023,"$1,399,000",Single Family Residence
886,"5163 Kilkenny Dr, Delta, BC",4,2,2242 sqft,,6,"$4,270",1974,R2797121,Residential,Yes,,$726,14/07/2023,"$1,615,000",10/07/2023,"$1,629,000",Single Family Residence
887,"11414 Northview Cres, Delta, BC",4,2,2092 sqft,,4,"$5,186",1978,R2792242,Residential,Yes,,$865,13/07/2023,"$1,680,000",25/06/2023,"$1,810,000",Single Family Residence
888,"11524 Lyon Rd, Delta, BC",4,3,2656 sqft,,2,"$4,498",1977,R2797554,Residential,Yes,,$507,13/07/2023,"$1,451,000",12/07/2023,"$1,349,000",Single Family Residence
889,"403 Seashell Dr, Delta, BC",5,2,3129 sqft,,4,"$6,031",1988,R2767542,Residential,Yes,,$670,13/07/2023,"$2,062,500",11/04/2023,"$2,098,000",Single Family Residence
890,"5468 1 Ave, Delta, BC",4,2,2621 sqft,,4,"$4,296",1983,R2796546,Residential,Yes,,$522,12/07/2023,"$1,400,000",09/07/2023,"$1,368,800",Single Family Residence
891,"304 - 5518 14 Ave, Delta, BC",2,2,1235 sqft,,1,"$2,122",1995,R2795001,Residential,Yes,,$712,12/07/2023,"$879,000",04/07/2023,"$879,500",Apartment/Condominium
892,"114 - 5311 Admiral Way, Delta, BC",3,2,1687 sqft,,2,,2023,R2795237,Residential,Yes,,$804,12/07/2023,"$1,358,000",03/07/2023,"$1,358,000",Townhouse
893,"103 - 4747 54a St, Delta, BC",1,1,810 sqft,,1,"$1,444",1997,R2786264,Residential,Yes,,$635,11/07/2023,"$500,000",05/06/2023,"$515,000",Apartment/Condominium
894,"59 - 5550 Admiral Way, Delta, BC",3,2,1445 sqft,,0,"$2,800",2016,R2795363,Residential,Yes,,$622,11/07/2023,"$920,000",03/07/2023,"$899,999",Townhouse
895,"5390 Wallace Ave, Delta, BC",3,2,2639 sqft,,6,"$5,256",1975,R2788727,Residential,Yes,,$644,11/07/2023,"$1,690,000",13/06/2023,"$1,699,800",Single Family Residence
896,"5485 Pennant Bay, Delta, BC",2,2,1341 sqft,,2,"$2,647",1989,R2792915,Residential,Yes,,$692,10/07/2023,"$921,500",26/06/2023,"$929,000",Single Family Residence
897,"5692 Clipper Rd, Delta, BC",4,2,2552 sqft,,4,"$4,922",1994,R2795677,Residential,Yes,,$661,10/07/2023,"$1,750,000",05/07/2023,"$1,688,000",Single Family Residence
898,"6043 45 Ave, Delta, BC",3,2,2210 sqft,,4,"$3,710",1977,R2794654,Residential,No,,$587,10/07/2023,"$1,217,000",03/07/2023,"$1,298,800",Single Family Residence
899,"7651 Barrymore Dr, Delta, BC",5,4,3482 sqft,,5,"$4,357",1982,R2793483,Residential,Yes,,$430,09/07/2023,"$1,510,000",02/07/2023,"$1,499,000",Single Family Residence
900,"76 - 10500 Delsom Cres, Delta, BC",3,2,1984 sqft,,4,"$3,388",2014,R2795022,Residential,Yes,,$579,09/07/2023,"$1,176,000",04/07/2023,"$1,150,000",Townhouse
901,"9054 116 St, Delta, BC",4,1,1307 sqft,,6,"$3,955",1968,R2793914,Residential,No,,$993,09/07/2023,"$1,255,000",03/07/2023,"$1,299,000",Single Family Residence
902,"7075 115 St, Delta, BC",6,3,2665 sqft,,4,"$4,291",1974,R2785714,Residential,Yes,,$562,09/07/2023,"$1,625,000",04/06/2023,"$1,499,000",Single Family Residence
903,"5359 Paton Dr, Delta, BC",3,1,1779 sqft,,2,"$4,062",1973,R2796012,Residential,Yes,,$673,08/07/2023,"$1,189,000",06/07/2023,"$1,199,000",Single Family Residence
904,"201S - 1100 56 St, Delta, BC",2,2,1290 sqft,,1,"$1,964",1993,R2783480,Residential,Yes,,$580,08/07/2023,"$740,000",25/05/2023,"$748,800",Apartment/Condominium
905,"6583 Albion Way, Delta, BC",6,4,2656 sqft,,6,"$4,594",1971,R2782627,Residential,No,,$602,07/07/2023,"$1,517,000",29/05/2023,"$1,599,888",Single Family Residence
906,"39 Wallace Pl, Delta, BC",3,2,1842 sqft,,6,"$4,332",1974,R2782450,Residential,Yes,,$769,07/07/2023,"$1,330,000",28/05/2023,"$1,418,000",Single Family Residence
907,"401 - 5099 Springs Blvd, Delta, BC",1,1,872 sqft,,2,"$2,044",2011,R2758763,Residential,Yes,,$790,05/07/2023,"$689,000",08/03/2023,"$689,000",Apartment/Condominium
908,"6978 Bison Pl, Delta, BC",3,1,2003 sqft,,4,"$4,114",1975,R2792588,Residential,Yes,,$673,05/07/2023,"$1,350,000",25/06/2023,"$1,349,000",Single Family Residence
909,"11282 Sussex Pl, Delta, BC",5,3,4481 sqft,,8,"$5,295",1975,R2793629,Residential,Yes,,$445,05/07/2023,"$1,975,000",28/06/2023,"$1,995,000",Single Family Residence
910,"9251 114 St, Delta, BC",5,4,2642 sqft,,6,"$3,994",1964,R2789529,Residential,Yes,,$529,05/07/2023,"$1,425,000",18/06/2023,"$1,399,999",Single Family Residence
911,"60 - 11188 72 Ave, Delta, BC",3,2,1501 sqft,,2,"$2,636",2018,R2792498,Residential,Yes,,$599,05/07/2023,"$888,000",25/06/2023,"$900,000",Townhouse
912,"11853 86a Ave, Delta, BC",5,2,1850 sqft,,1,"$4,337",1964,R2790911,Residential,No,,$856,05/07/2023,"$1,520,000",20/06/2023,"$1,585,000",Single Family Residence
913,"1084 53a St, Delta, BC",3,1,1170 sqft,,4,"$4,183",1961,R2771718,Residential,Yes,,"$1,047",04/07/2023,"$1,245,000",22/04/2023,"$1,225,000",Single Family Residence
914,"111 - 8360 Delsom Way, Delta, BC",1,1,600 sqft,,1,"$1,313",2019,R2788821,Residential,Yes,,$881,-,Not Sold Yet,03/06/2024,"$598,888",Apartment/Condominium
915,"1205 - 11910 80 Ave, Delta, BC",1,1,730 sqft,,1,"$1,087",1990,R2786682,Residential,Yes,,$628,04/07/2023,"$440,000",07/06/2023,"$459,000",Apartment/Condominium
916,"11896 Woodhurst Dr, Delta, BC",4,3,3185 sqft,,5,"$4,766",1968,R2790847,Residential,No,,$494,04/07/2023,"$1,500,000",18/06/2023,"$1,575,000",Single Family Residence
917,"54 - 11188 72 Ave, Delta, BC",4,3,2015 sqft,,0,"$3,157",2019,R2748346,Residential,Yes,,$589,04/07/2023,"$1,168,800",23/01/2023,"$1,188,000",Townhouse
918,"6198 Rosewood Dr, Delta, BC",5,3,2534 sqft,,6,"$4,510",1980,R2793648,Residential,Yes,,$611,03/07/2023,"$1,533,000",28/06/2023,"$1,549,000",Single Family Residence
919,"212 - 11901 89a Ave, Delta, BC",3,1,1155 sqft,,0,"$1,534",1971,R2792481,Residential,No,,$475,03/07/2023,"$580,000",03/07/2023,"$549,000",Townhouse
920,"112 - 1175 Ferguson Rd, Delta, BC",1,1,830 sqft,,1,"$1,217",1975,R2791232,Residential,Yes,,$590,03/07/2023,"$483,000",19/06/2023,"$489,900",Apartment/Condominium
921,"11711 84a Ave, Delta, BC",5,2,1968 sqft,,5,"$4,251",1972,R2792886,Residential,Yes,,$609,02/07/2023,"$1,270,000",26/06/2023,"$1,198,800",Single Family Residence
922,"303 - 5011 Springs Blvd, Delta, BC",2,2,1290 sqft,,2,"$3,186",2018,R2794830,Residential,Yes,,$835,02/07/2023,"$1,075,000",02/07/2023,"$1,078,000",Apartment/Condominium
923,"31 - 5510 Admiral Way, Delta, BC",4,3,1858 sqft,,4,,2016,R2775384,Residential,Yes,,$664,02/07/2023,"$1,210,000",07/05/2023,"$1,235,000",Townhouse
924,"8 - 11556 72a Ave, Delta, BC",4,2,1480 sqft,,2,,2022,R2792831,Residential,Yes,,$661,02/07/2023,"$962,500",25/06/2023,"$979,000",Townhouse
925,"29 - 7167 116 St, Delta, BC",3,2,1463 sqft,,3,"$2,479",2021,R2771813,Residential,Yes,,$648,02/07/2023,"$900,000",23/04/2023,"$949,000",Townhouse
926,"315 - 1166 54a St, Delta, BC",2,2,1189 sqft,,2,"$2,379",2016,R2778360,Residential,Yes,,$714,01/07/2023,"$845,000",12/05/2023,"$849,000",Apartment/Condominium
927,"402N - 1100 56 St, Delta, BC",3,2,1652 sqft,,2,"$2,864",1992,R2768121,Residential,Yes,,$665,01/07/2023,"$1,040,000",11/04/2023,"$1,099,000",Apartment/Condominium
928,"11680 72 Ave, Delta, BC",3,1,1867 sqft,,3,"$4,001",1968,R2794049,Residential,Yes,,$748,01/07/2023,"$1,380,000",27/06/2023,"$1,398,000",Single Family Residence
929,"11832 73 Ave, Delta, BC",5,3,2000 sqft,,10,"$4,205",1967,R2790287,Residential,No,,$749,30/06/2023,"$1,470,000",18/06/2023,"$1,499,999",Single Family Residence
930,"5492 16 Ave, Delta, BC",8,7,6520 sqft,,5,"$4,227",2023,R2778130,Residential,Yes,,$482,30/06/2023,"$2,852,380",15/05/2023,"$3,149,000",Single Family Residence
931,"11140 72a Ave, Delta, BC",5,2,1928 sqft,,5,"$4,449",1971,R2780518,Residential,No,,$767,29/06/2023,"$1,425,000",22/05/2023,"$1,479,000",Single Family Residence
932,"9130 Annieville Pl, Delta, BC",4,2,2119 sqft,,4,"$4,171",1966,R2777056,Residential,Yes,,$660,29/06/2023,"$1,391,000",10/05/2023,"$1,399,000",Single Family Residence
933,"4923 47a Ave, Delta, BC",3,2,1439 sqft,,2,"$3,055",2019,R2790043,Residential,Yes,,$659,28/06/2023,"$940,000",18/06/2023,"$948,800",Townhouse
934,"11058 84b Ave, Delta, BC",5,3,2563 sqft,,4,"$4,121",1973,R2791790,Residential,Yes,,$565,28/06/2023,"$1,480,000",21/06/2023,"$1,449,000",Single Family Residence
935,"215 - 5055 Springs Blvd, Delta, BC",2,2,904 sqft,,1,"$2,425",2014,R2790708,Residential,Yes,,$773,28/06/2023,"$725,000",19/06/2023,"$699,000",Apartment/Condominium
936,"4581 53 St, Delta, BC",4,4,2775 sqft,,2,$1,2023,R2791657,Residential,Yes,,$648,28/06/2023,"$1,799,000",20/06/2023,"$1,799,000",Single Family Residence
937,"1100 56 St, Delta, BC",3,3,2278 sqft,,3,"$3,362",1993,R2790017,Residential,Yes,,$565,28/06/2023,"$1,250,000",17/06/2023,"$1,288,000",Townhouse
938,"194 53 St, Delta, BC",3,2,2362 sqft,,4,"$4,569",1977,R2792521,Residential,Yes,,$698,28/06/2023,"$1,665,000",25/06/2023,"$1,650,000",Single Family Residence
939,"324A - 8635 120 St, Delta, BC",2,1,892 sqft,,1,$958,1972,R2790425,Residential,No,,$447,27/06/2023,"$435,000",18/06/2023,"$398,800",Apartment/Condominium
940,"5631 Greenland Dr, Delta, BC",7,5,5636 sqft,,6,"$7,860",1990,R2790359,Residential,Yes,,$408,27/06/2023,"$2,262,000",18/06/2023,"$2,299,999",Single Family Residence
941,"50 - 5900 Ferry Rd, Delta, BC",3,2,2197 sqft,,2,"$4,384",2001,R2791176,Residential,Yes,,$682,27/06/2023,"$1,499,999",20/06/2023,"$1,499,999",Townhouse
942,"11237 82 Ave, Delta, BC",4,2,2682 sqft,,4,"$4,392",1967,R2766826,Residential,No,,$838,26/06/2023,"$1,900,000",10/04/2023,"$2,248,000",Single Family Residence
943,"396C - 8635 120 St, Delta, BC",2,1,853 sqft,,1,$934,1973,R2791863,Residential,No,,$503,26/06/2023,"$445,000",22/06/2023,"$429,800",Apartment/Condominium
944,"207 - 8360 Delsom Way, Delta, BC",2,2,1034 sqft,,2,"$2,066",2019,R2790126,Residential,Yes,,$724,26/06/2023,"$792,500",18/06/2023,"$749,000",Apartment/Condominium
945,"313 - 1350 View Cres, Delta, BC",2,2,1478 sqft,,1,"$2,188",1985,R2792017,Residential,Yes,,$463,26/06/2023,"$685,000",21/06/2023,"$685,000",Apartment/Condominium
946,"11270 Lyon Rd, Delta, BC",4,3,3137 sqft,,6,"$4,754",1977,R2791073,Residential,Yes,,$499,26/06/2023,"$1,568,000",20/06/2023,"$1,568,000",Single Family Residence
947,"5479 44 Ave, Delta, BC",5,2,2419 sqft,,0,"$3,864",1970,R2786782,Residential,No,,$578,26/06/2023,"$1,370,000",07/06/2023,"$1,399,900",Single Family Residence
948,"8884 116 St, Delta, BC",4,3,2500 sqft,,5,"$3,797",1980,R2791025,Residential,Yes,,$559,26/06/2023,"$1,398,000",20/06/2023,"$1,398,000",Single Family Residence
949,"6031 Sunwood Dr, Delta, BC",3,2,1654 sqft,,6,"$4,467",1980,R2791166,Residential,Yes,,$773,26/06/2023,"$1,360,000",19/06/2023,"$1,280,000",Single Family Residence
950,"9251 116 A St, Delta, BC",3,2,2134 sqft,,2,"$4,283",1983,R2790579,Residential,Yes,,$585,26/06/2023,"$1,300,000",19/06/2023,"$1,248,880",Single Family Residence
951,"8068 112a St, Delta, BC",4,2,2180 sqft,,4,"$4,525",1971,R2783813,Residential,Yes,,$655,25/06/2023,"$1,386,000",28/05/2023,"$1,429,000",Single Family Residence
952,"9535 117 St, Delta, BC",5,3,2066 sqft,,6,"$4,269",1973,R2782330,Residential,No,,$531,25/06/2023,"$1,300,000",28/05/2023,"$1,099,000",Single Family Residence
953,"32 - 6340 Market Ave, Delta, BC",2,2,1322 sqft,,2,,2023,R2792678,Residential,Yes,,$816,25/06/2023,"$1,079,900",23/06/2023,"$1,079,900",Townhouse
954,"5995 Crescent Dr, Delta, BC",3,1,1506 sqft,,6,"$3,733",1969,R2788458,Residential,Yes,,$862,25/06/2023,"$1,299,000",11/06/2023,"$1,299,000",Single Family Residence
955,"217 - 7511 120 St, Delta, BC",1,1,656 sqft,,1,"$1,215",2012,R2788100,Residential,Yes,,$762,24/06/2023,"$486,000",12/06/2023,"$499,999",Apartment/Condominium
956,"4641 55 A St, Delta, BC",3,3,2416 sqft,,4,"$4,325",1986,R2791457,Residential,Yes,,$570,24/06/2023,"$1,396,800",21/06/2023,"$1,379,000",Single Family Residence
957,"4407 River Rd W, Delta, BC",3,4,4330 sqft,,7,"$8,061",2021,R2783833,Residential,Yes,,$759,24/06/2023,"$3,000,000",30/05/2023,"$3,288,000",Single Family Residence
958,"6825 Nicholson Rd, Delta, BC",4,3,2582 sqft,,2,"$2,930",1988,R2786824,Residential,Yes,,$460,23/06/2023,"$1,167,000",05/06/2023,"$1,188,000",Townhouse
959,"4980 1 Ave, Delta, BC",4,2,3146 sqft,,4,"$4,607",1976,R2791120,Residential,Yes,,$508,22/06/2023,"$1,559,900",20/06/2023,"$1,599,900",Single Family Residence
960,"11 - 7167 116 St, Delta, BC",3,2,1640 sqft,,2,"$2,580",2020,R2785780,Residential,Yes,,$548,22/06/2023,"$905,000",04/06/2023,"$899,000",Townhouse
961,"8641 Byron Rd, Delta, BC",5,2,2708 sqft,,4,"$4,029",1977,R2788636,Residential,Yes,,$553,22/06/2023,"$1,600,000",14/06/2023,"$1,499,000",Single Family Residence
962,"315 - 1315 56 St, Delta, BC",2,2,928 sqft,,2,"$1,741",2007,R2787427,Residential,Yes,,$695,22/06/2023,"$657,000",08/06/2023,"$645,000",Apartment/Condominium
963,"5555 46 Ave, Delta, BC",4,4,3088 sqft,,6,"$6,273",2014,R2788679,Residential,Yes,,$744,20/06/2023,"$2,240,000",13/06/2023,"$2,299,000",Single Family Residence
964,"5447 44 Ave, Delta, BC",4,2,2114 sqft,,0,"$3,868",1969,R2786654,Residential,No,,$614,20/06/2023,"$1,290,800",07/06/2023,"$1,299,000",Single Family Residence
965,"4386 48a St, Delta, BC",4,2,2106 sqft,,2,"$4,126",1969,R2788665,Residential,No,,$593,19/06/2023,"$1,352,000",13/06/2023,"$1,250,000",Single Family Residence
966,"163 English Bluff Rd, Delta, BC",4,3,2807 sqft,,4,"$6,510",2016,R2779061,Residential,Yes,,$765,19/06/2023,"$2,100,000",17/05/2023,"$2,149,980",Single Family Residence
967,"17 - 11188 72 Ave, Delta, BC",4,3,1735 sqft,,2,"$2,950",2019,R2782857,Residential,Yes,,$633,19/06/2023,"$1,060,000",29/05/2023,"$1,099,000",Townhouse
968,"4827 Central Ave, Delta, BC",3,2,1533 sqft,,2,"$2,522",1978,R2789355,Residential,No,,$619,19/06/2023,"$980,000",15/06/2023,"$950,000",Townhouse
969,"7580 Minster Dr E, Delta, BC",4,3,1896 sqft,,3,"$4,145",1973,R2787794,Residential,Yes,,$737,19/06/2023,"$1,450,000",11/06/2023,"$1,399,000",Single Family Residence
970,"C301 - 4831 53 St, Delta, BC",2,2,1219 sqft,,1,"$1,934",1992,R2776750,Residential,Yes,,$606,19/06/2023,"$737,500",09/05/2023,"$739,000",Apartment/Condominium
971,"114 - 4768 53 St, Delta, BC",2,2,1006 sqft,,1,"$1,650",1995,R2786976,Residential,Yes,,$566,18/06/2023,"$588,000",07/06/2023,"$569,800",Apartment/Condominium
972,"3 - 6712 Baker Rd, Delta, BC",3,2,1285 sqft,,2,"$2,122",1979,R2787903,Residential,No,,$621,18/06/2023,"$790,000",11/06/2023,"$799,000",Townhouse
973,"8158 113b St, Delta, BC",4,1,2139 sqft,,4,"$4,517",1970,R2787727,Residential,Yes,,$649,18/06/2023,"$1,280,000",11/06/2023,"$1,389,000",Single Family Residence
974,"8282 Nechako Dr, Delta, BC",4,2,1921 sqft,,3,"$3,488",1972,R2787710,Residential,No,,$624,18/06/2023,"$1,250,000",11/06/2023,"$1,198,800",Single Family Residence
975,"PH1 - 5555 13a Ave, Delta, BC",1,1,864 sqft,,1,"$1,627",1996,R2787256,Residential,Yes,,$711,18/06/2023,"$634,050",11/06/2023,"$615,000",Apartment/Condominium
976,"11937 Carriage Pl, Delta, BC",6,3,4024 sqft,,6,"$4,411",1987,R2789208,Residential,Yes,,$387,17/06/2023,"$1,560,000",14/06/2023,"$1,560,000",Single Family Residence
977,"312 - 6960 Nicholson Rd, Delta, BC",3,2,1027 sqft,,0,"$2,033",2022,R2775793,Residential,Yes,,$803,17/06/2023,"$825,000",09/05/2023,"$825,000",Apartment/Condominium
978,"11248 82a Ave, Delta, BC",4,2,2537 sqft,,6,"$5,544",1972,R2771906,Residential,Yes,,"$1,576",17/06/2023,"$3,100,000",30/04/2023,"$3,999,900",Single Family Residence
979,"56 - 8385 Delsom Way, Delta, BC",3,2,1409 sqft,,2,"$2,421",2009,R2785381,Residential,No,,$624,17/06/2023,"$873,000",05/06/2023,"$880,000",Townhouse
980,"10911 63 Ave, Delta, BC",4,2,2032 sqft,,4,"$3,818",1981,R2790831,Residential,Yes,,$639,17/06/2023,"$1,300,000",17/06/2023,"$1,300,000",Single Family Residence
981,"206 - 4977 Springs Blvd, Delta, BC",1,1,630 sqft,,1,"$1,678",2019,R2785400,Residential,Yes,,$942,16/06/2023,"$582,000",05/06/2023,"$594,000",Apartment/Condominium
982,"10976 Mcadam Rd, Delta, BC",2,1,1390 sqft,,4,"$3,999",1954,R2789046,Residential,Yes,,$862,16/06/2023,"$1,250,000",14/06/2023,"$1,198,888",Single Family Residence
983,"5190 Whitworth Cres S, Delta, BC",4,5,3698 sqft,,2,"$3,986",2023,R2774474,Residential,Yes,,$662,16/06/2023,"$2,475,000",01/05/2023,"$2,449,900",Single Family Residence
984,"11794 74 Ave, Delta, BC",5,2,2008 sqft,,5,"$4,230",1984,R2780919,Residential,Yes,,$696,15/06/2023,"$1,385,000",04/06/2023,"$1,399,000",Single Family Residence
985,"5655 10 Ave, Delta, BC",4,2,2184 sqft,,8,"$4,499",1965,R2779394,Residential,No,,$686,14/06/2023,"$1,485,000",17/05/2023,"$1,499,000",Single Family Residence
986,"4 - 5510 Admiral Way, Delta, BC",4,3,1919 sqft,,3,"$3,822",2016,R2787673,Residential,Yes,,$655,14/06/2023,"$1,258,000",11/06/2023,"$1,258,000",Townhouse
987,"394C - 8635 120 St, Delta, BC",2,1,900 sqft,,1,"$1,268",1975,R2752174,Residential,No,,$555,13/06/2023,"$485,000",12/02/2023,"$499,900",Apartment/Condominium
988,"5626 9a Ave, Delta, BC",6,3,2832 sqft,,6,"$4,848",1961,R2783244,Residential,No,,$536,13/06/2023,"$1,438,000",29/05/2023,"$1,518,000",Single Family Residence
989,"8802 Delwood Dr, Delta, BC",3,3,2179 sqft,,6,"$3,990",1974,R2777065,Residential,Yes,,$710,12/06/2023,"$1,500,000",14/05/2023,"$1,549,000",Single Family Residence
990,"721 Underhill Dr, Delta, BC",4,2,2485 sqft,,6,"$4,684",1971,R2785036,Residential,Yes,,$562,12/06/2023,"$1,402,000",04/06/2023,"$1,399,000",Single Family Residence
991,"4980 Cedar Springs Dr, Delta, BC",4,3,2260 sqft,,4,"$5,849",2017,R2787043,Residential,Yes,,$879,11/06/2023,"$1,968,000",08/06/2023,"$1,988,000",Single Family Residence
992,"5459 49a Ave, Delta, BC",3,2,1863 sqft,,4,"$4,112",1982,R2784728,Residential,Yes,,$858,11/06/2023,"$1,605,000",04/06/2023,"$1,599,000",Single Family Residence
993,"10316 Johnson Wynd, Delta, BC",3,2,2010 sqft,,2,"$3,917",1972,R2785242,Residential,Yes,,$596,11/06/2023,"$1,200,000",04/06/2023,"$1,198,000",Single Family Residence
994,"5451 Grove Ave, Delta, BC",3,2,2070 sqft,,4,"$4,647",1988,R2785619,Residential,Yes,,$673,11/06/2023,"$1,475,000",05/06/2023,"$1,395,000",Single Family Residence
995,"201 - 4768 53 St, Delta, BC",2,2,1002 sqft,,1,"$1,615",1995,R2784960,Residential,Yes,,$618,11/06/2023,"$650,000",04/06/2023,"$619,900",Apartment/Condominium
996,"109 - 11501 84 Ave, Delta, BC",2,2,1203 sqft,,2,"$2,272",2020,R2785663,Residential,Yes,,$622,11/06/2023,"$755,000",05/06/2023,"$748,888",Apartment/Condominium
997,"209 - 1150 54a St, Delta, BC",2,2,1370 sqft,,1,"$1,784",1987,R2785661,Residential,Yes,,$575,11/06/2023,"$815,000",05/06/2023,"$788,000",Apartment/Condominium
998,"7656 115a St, Delta, BC",5,2,2378 sqft,,4,"$4,282",1972,R2785737,Residential,No,,$588,11/06/2023,"$1,525,000",05/06/2023,"$1,399,000",Single Family Residence
999,"8336 118 St, Delta, BC",5,2,2179 sqft,,3,"$3,752",1970,R2785002,Residential,Yes,,$596,11/06/2023,"$1,350,000",04/06/2023,"$1,299,999",Single Family Residence
1000,"5328 Galleon Pl, Delta, BC",3,2,2276 sqft,,4,"$4,441",1994,R2785971,Residential,Yes,,$746,11/06/2023,"$1,700,000",07/06/2023,"$1,699,900",Single Family Residence
1001,"4952 Willow Springs Ave, Delta, BC",4,5,2900 sqft,,4,"$5,581",2019,R2746170,Residential,Yes,,$654,10/06/2023,"$1,780,000",15/01/2023,"$1,898,000",Single Family Residence
1002,"104 - 11650 96 Ave, Delta, BC",3,1,1607 sqft,,1,"$1,882",1972,R2786170,Residential,No,,$434,10/06/2023,"$720,000",07/06/2023,"$699,000",Townhouse
1003,"59 - 8385 Delsom Way, Delta, BC",3,2,1457 sqft,,3,,9999,R2782864,Residential,Yes,,$617,09/06/2023,"$898,000",21/05/2023,"$899,000",Townhouse
1004,"1101 - 11881 88 Ave, Delta, BC",2,1,1139 sqft,,1,"$1,475",1986,R2785069,Residential,Yes,,$438,09/06/2023,"$515,000",04/06/2023,"$499,900",Apartment/Condominium
1005,"1635 Maple Springs Lane, Delta, BC",3,3,2175 sqft,,4,"$4,950",2017,R2778068,Residential,Yes,,$827,09/06/2023,"$1,765,000",15/05/2023,"$1,800,000",Single Family Residence
1006,"6847 Ryall Cres, Delta, BC",3,2,1801 sqft,,6,"$4,895",1973,R2783418,Residential,Yes,,$860,09/06/2023,"$1,485,000",29/05/2023,"$1,549,000",Single Family Residence
1007,"306 - 1428 56 St, Delta, BC",2,2,1044 sqft,,2,"$1,617",1994,R2782731,Residential,Yes,,$602,07/06/2023,"$620,000",29/05/2023,"$629,000",Apartment/Condominium
1008,"5089 Westminster Ave, Delta, BC",3,2,2364 sqft,,6,"$4,396",1969,R2780066,Residential,Yes,,$634,07/06/2023,"$1,510,000",21/05/2023,"$1,499,000",Single Family Residence
1009,"3 - 5260 Ferry Rd, Delta, BC",4,2,1816 sqft,,4,"$4,369",1992,R2772280,Residential,Yes,,$764,07/06/2023,"$1,360,000",27/04/2023,"$1,389,000",Single Family Residence
1010,"5046 Linden Dr, Delta, BC",4,2,2454 sqft,,5,"$4,263",1969,R2763053,Residential,Yes,,$672,06/06/2023,"$1,600,000",27/03/2023,"$1,650,000",Single Family Residence
1011,"11045 Lincoln Dr, Delta, BC",6,3,3157 sqft,,7,"$5,511",1972,R2781952,Residential,Yes,,$595,06/06/2023,"$1,810,000",28/05/2023,"$1,880,000",Single Family Residence
1012,"35 53 St, Delta, BC",5,4,3057 sqft,,6,"$4,264",2023,R2781578,Residential,Yes,,$811,06/06/2023,"$2,354,000",23/05/2023,"$2,479,888",Single Family Residence
1013,"3 - 3871 River Rd W, Delta, BC",2,2,2157 sqft,,2,"$1,825",2004,R2780403,Residential,No,,$402,05/06/2023,"$841,000",22/05/2023,"$869,000",Single Family Residence
1014,"11834 87 Ave, Delta, BC",4,1,2100 sqft,,0,"$4,396",1960,R2758525,Residential,No,,$797,05/06/2023,"$1,600,000",02/03/2023,"$1,675,000",Single Family Residence
1015,"11232 Glenbrook Pl, Delta, BC",4,2,1665 sqft,,3,"$4,006",1977,R2783204,Residential,Yes,,$780,05/06/2023,"$1,311,000",31/05/2023,"$1,299,000",Single Family Residence
1016,"4918 Cedar Cres, Delta, BC",3,2,2105 sqft,,4,"$4,346",1969,R2782885,Residential,Yes,,$617,05/06/2023,"$1,560,000",29/05/2023,"$1,299,000",Single Family Residence
1017,"7273 111a St, Delta, BC",5,2,2205 sqft,,5,"$4,799",1970,R2779288,Residential,Yes,,$634,05/06/2023,"$1,600,000",17/05/2023,"$1,399,000",Single Family Residence
1018,"5627 52 Ave, Delta, BC",4,2,2470 sqft,,4,"$4,002",1978,R2782434,Residential,No,,$526,05/06/2023,"$1,355,000",28/05/2023,"$1,299,900",Single Family Residence
1019,"8904 116 St, Delta, BC",4,2,2281 sqft,,4,"$3,875",1970,R2783246,Residential,Yes,,$613,05/06/2023,"$1,325,000",30/05/2023,"$1,399,000",Single Family Residence
1020,"4625 44b Ave, Delta, BC",5,2,2223 sqft,,6,"$4,135",1970,R2783426,Residential,Yes,,$652,05/06/2023,"$1,500,000",30/05/2023,"$1,449,900",Single Family Residence
1021,"11304 91 Ave, Delta, BC",3,1,1060 sqft,,5,"$3,958",1959,R2783274,Residential,No,,"$1,113",05/06/2023,"$1,200,000",30/05/2023,"$1,179,800",Single Family Residence
1022,"7416 Barrymore Dr, Delta, BC",3,2,2022 sqft,,3,"$4,043",1976,R2782996,Residential,No,,$592,05/06/2023,"$1,300,000",31/05/2023,"$1,199,000",Single Family Residence
1023,"11902 Baker Pl, Delta, BC",3,2,1376 sqft,,3,"$3,729",1979,R2783345,Residential,No,,$799,04/06/2023,"$1,163,000",30/05/2023,"$1,099,900",Single Family Residence
1024,"1160 Ehkolie Cres, Delta, BC",4,3,2194 sqft,,8,"$4,541",1965,R2770705,Residential,Yes,,$706,04/06/2023,"$1,480,000",23/04/2023,"$1,549,000",Single Family Residence
1025,"47 - 5510 Admiral Way, Delta, BC",4,3,1972 sqft,,4,"$3,822",2016,R2783312,Residential,Yes,,$659,04/06/2023,"$1,320,000",30/05/2023,"$1,299,800",Townhouse
