,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
828,Apartment/Condominium,"$2,533",869 sqft,Yes,$805,R2797011,,Residential,2008,,"1703 - 1 Renaissance Sq, New Westminster, BC",2,2,1,10/07/2023,"$699,900",15/07/2023,"$699,900"
829,Apartment/Condominium,"$2,018",999 sqft,Yes,$649,R2795043,,Residential,1974,,"902 - 31 Elliot St, New Westminster, BC",2,2,2,03/07/2023,"$649,000",14/07/2023,"$628,000"
830,Apartment/Condominium,"$1,223",610 sqft,Yes,$654,R2796553,,Residential,1973,,"102 - 331 Knox St, New Westminster, BC",1,1,1,09/07/2023,"$399,000",16/07/2023,"$431,000"
831,Apartment/Condominium,"$1,778",891 sqft,Yes,$707,R2792273,,Residential,1997,,"202 - 215 12 Th St, New Westminster, BC",2,2,1,25/06/2023,"$630,000",15/07/2023,"$620,000"
832,Apartment/Condominium,"$1,887",716 sqft,Yes,$766,R2792738,,Residential,2006,,"206 - 675 Park Cres, New Westminster, BC",1,1,1,26/06/2023,"$548,800",22/07/2023,"$538,000"
833,Apartment/Condominium,"$1,891",525 sqft,Yes,$990,R2799092,,Residential,2019,,"1003 - 988 Quayside Dr, New Westminster, BC",1,1,0,16/07/2023,"$519,900",21/07/2023,"$525,000"
834,Apartment/Condominium,,937 sqft,Yes,$875,R2792010,,Residential,2023,,"1201 - 618 Carnarvon St, New Westminster, BC",2,2,1,21/06/2023,"$819,900",21/07/2023,"$815,000"
835,Townhouse,"$3,604",1467 sqft,Yes,$680,R2796656,,Residential,2017,,"63 - 188 Wood St, New Westminster, BC",2,3,2,09/07/2023,"$998,000",22/07/2023,"$995,000"
836,Single Family Residence,"$4,057",1930 sqft,No,$656,R2799143,,Residential,1953,,"212 Mowat St, New Westminster, BC",2,5,2,17/07/2023,"$1,268,000",21/07/2023,"$1,257,000"
837,Apartment/Condominium,"$2,449",990 sqft,Yes,$684,R2797101,,Residential,1992,,"420 - 3 Rialto Crt, New Westminster, BC",2,2,1,10/07/2023,"$678,000",20/07/2023,"$678,000"
838,Apartment/Condominium,"$3,350",1653 sqft,Yes,$568,R2796783,,Residential,1986,,"407 - 12 K De K Crt, New Westminster, BC",2,2,1,09/07/2023,"$939,000",21/07/2023,"$955,000"
839,Apartment/Condominium,"$2,546",1000 sqft,Yes,$739,R2800315,,Residential,2005,,"1503 - 615 Hamilton St, New Westminster, BC",2,2,1,18/07/2023,"$739,800",21/07/2023,"$743,000"
840,Apartment/Condominium,"$2,471",698 sqft,Yes,$858,R2800980,,Residential,2017,,"1605 - 188 Agnes St, New Westminster, BC",1,1,1,23/07/2023,"$599,000",30/07/2023,"$625,000"
841,Apartment/Condominium,"$2,444",848 sqft,Yes,$854,R2794732,,Residential,2014,,"612 - 500 Royal Ave, New Westminster, BC",2,2,2,03/07/2023,"$724,800",31/07/2023,"$695,000"
842,Apartment/Condominium,"$1,984",639 sqft,Yes,$899,R2801986,,Residential,2015,,"302 - 668 Columbia St, New Westminster, BC",1,1,1,25/07/2023,"$574,900",30/07/2023,"$570,000"
843,Single Family Residence,"$4,537",2166 sqft,Yes,$645,R2802042,,Residential,1946,,"450 Garrett St, New Westminster, BC",2,4,4,25/07/2023,"$1,399,000",30/07/2023,"$1,480,000"
844,Townhouse,,1414 sqft,Yes,$958,R2803117,,Residential,2023,,"110 - 310 Salter St, New Westminster, BC",2,3,2,30/07/2023,"$1,354,900",31/07/2023,"$1,257,155"
845,Single Family Residence,"$6,078",889 sqft,Yes,"$1,573",R2795887,,Residential,1947,,"336 Buchanan Ave, New Westminster, BC",1,2,6,05/07/2023,"$1,398,800",30/07/2023,"$1,350,000"
846,Apartment/Condominium,"$1,364",640 sqft,Yes,$625,R2801547,,Residential,1976,,"205 - 316 Cedar St, New Westminster, BC",1,1,1,23/07/2023,"$400,000",30/07/2023,"$390,000"
847,Apartment/Condominium,"$1,524",548 sqft,Yes,$817,R2801328,,Residential,1993,,"703 - 55 10 Th St, New Westminster, BC",1,1,1,24/07/2023,"$448,000",31/07/2023,"$448,000"
848,Apartment/Condominium,"$3,054",1076 sqft,Yes,$741,R2804472,,Residential,2019,,"103 - 1306 5 Th Ave, New Westminster, BC",2,3,2,03/08/2023,"$798,000",13/08/2023,"$793,000"
849,Apartment/Condominium,"$2,691",1319 sqft,Yes,$545,R2804613,,Residential,1988,,"1201 - 1065 Quayside Dr, New Westminster, BC",2,2,1,07/08/2023,"$720,000",14/08/2023,"$725,000"
850,Apartment/Condominium,"$2,562",858 sqft,Yes,$862,R2801429,,Residential,2009,,"1604 - 1 Renaissance Sq, New Westminster, BC",2,2,2,24/07/2023,"$739,900",10/08/2023,"$743,000"
851,Apartment/Condominium,"$3,325",1208 sqft,Yes,$777,R2793251,,Residential,2017,,"407 - 210 Salter St, New Westminster, BC",2,2,1,26/06/2023,"$939,000",10/08/2023,"$920,000"
852,Apartment/Condominium,"$1,741",990 sqft,Yes,$624,R2805126,,Residential,1974,,"204 - 31 Elliot St, New Westminster, BC",2,2,2,07/08/2023,"$618,000",10/08/2023,"$608,000"
853,Apartment/Condominium,"$2,210",901 sqft,Yes,$665,R2805660,,Residential,1992,,"310 - 6 Renaissance Sq, New Westminster, BC",1,1,1,08/08/2023,"$599,999",09/08/2023,"$600,000"
854,Single Family Residence,"$5,011",1978 sqft,No,$606,R2799373,,Residential,1951,,"647 Columbia St E, New Westminster, BC",2,3,4,16/07/2023,"$1,199,999",14/08/2023,"$1,145,000"
855,Apartment/Condominium,"$2,303",742 sqft,Yes,$875,R2804625,,Residential,2020,,"102 - 258 Nelson's Crt, New Westminster, BC",1,2,1,07/08/2023,"$649,900",12/08/2023,"$660,000"
856,Single Family Residence,"$4,335",1412 sqft,No,$817,R2801825,,Residential,1999,,"183 Phillips St, New Westminster, BC",2,3,2,25/07/2023,"$1,155,000",23/08/2023,"$1,125,000"
857,Single Family Residence,"$5,446",2154 sqft,Yes,$783,R2806295,,Residential,1932,,"930 19 Th St, New Westminster, BC",2,5,5,14/08/2023,"$1,688,000",23/08/2023,"$1,550,000"
858,Apartment/Condominium,,620 sqft,Yes,$464,R2769275,,Residential,1968,,"213 - 910 5 Th Ave, New Westminster, BC",1,1,1,17/04/2023,"$288,000",22/08/2023,"$280,000"
859,Apartment/Condominium,"$1,814",960 sqft,Yes,$546,R2807623,,Residential,1992,,"302 - 1310 Cariboo St, New Westminster, BC",2,2,1,14/08/2023,"$525,000",22/08/2023,"$520,000"
860,Single Family Residence,"$6,495",3117 sqft,Yes,$481,R2797016,,Residential,1938,,"906 5th St, New Westminster, BC",2,6,3,09/07/2023,"$1,499,999",23/08/2023,"$1,750,000"
861,Apartment/Condominium,"$2,154",632 sqft,No,$917,R2808122,,Residential,2020,,"703 - 258 Nelson's Crt, New Westminster, BC",1,1,0,17/08/2023,"$579,900",24/08/2023,"$579,900"
862,Townhouse,,1545 sqft,Yes,$757,R2792070,,Residential,2022,,"140 - 488 Furness St, New Westminster, BC",3,4,0,22/06/2023,"$1,169,900",22/08/2023,"$1,169,900"
863,Apartment/Condominium,"$1,662",757 sqft,Yes,$607,R2808342,,Residential,1978,,"208 - 803 Queens Ave, New Westminster, BC",1,1,1,20/08/2023,"$460,000",22/08/2023,"$480,000"
864,Apartment/Condominium,"$2,295",907 sqft,Yes,$770,R2807413,,Residential,2008,,"307 - 285 Ross Dr, New Westminster, BC",2,2,1,15/08/2023,"$699,000",06/09/2023,"$689,000"
865,Apartment/Condominium,"$2,049",832 sqft,Yes,$708,R2812512,,Residential,2002,,"414 - 549 Columbia St, New Westminster, BC",1,1,1,05/09/2023,"$589,800",09/09/2023,"$590,000"
866,Single Family Residence,"$5,917",2306 sqft,No,$730,R2810846,,Residential,1963,,"1312 Edinburgh St, New Westminster, BC",2,4,7,29/08/2023,"$1,685,000",07/09/2023,"$1,730,000"
867,Apartment/Condominium,"$2,234",971 sqft,Yes,$709,R2811734,,Residential,1997,,"412 - 1128 6 Th Ave, New Westminster, BC",2,2,1,04/09/2023,"$689,000",07/09/2023,"$674,000"
868,Townhouse,,1386 sqft,Yes,$806,R2808617,,Residential,2023,,"2 - 629 S Dyke Rd, New Westminster, BC",2,3,3,20/08/2023,"$1,118,000",06/09/2023,"$1,100,000"
869,Apartment/Condominium,"$1,584",647 sqft,Yes,$641,R2811806,,Residential,1984,,"102 - 836 12 Th St, New Westminster, BC",1,1,1,04/09/2023,"$414,900",09/09/2023,"$420,000"
870,Apartment/Condominium,"$1,498",754 sqft,Yes,$629,R2811698,,Residential,1974,,"208 - 625 Hamilton St, New Westminster, BC",1,1,1,04/09/2023,"$474,900",07/09/2023,"$480,000"
871,Apartment/Condominium,"$2,129",642 sqft,Yes,$895,R2800247,,Residential,2017,,"112 - 188 Agnes St, New Westminster, BC",1,1,1,19/07/2023,"$575,000",06/09/2023,"$570,000"
872,Townhouse,"$3,046",1476 sqft,Yes,$608,R2814236,,Residential,1999,,"21 - 240 10 Th St, New Westminster, BC",2,2,2,08/09/2023,"$898,000",18/09/2023,"$900,000"
873,Apartment/Condominium,"$1,322",603 sqft,Yes,$829,R2814023,,Residential,1982,,"109 - 230 Mowat St, New Westminster, BC",1,1,1,10/09/2023,"$499,900",17/09/2023,"$480,000"
874,Apartment/Condominium,"$2,259",903 sqft,Yes,$758,R2815558,,Residential,2007,,"401 - 15 Royal Ave E, New Westminster, BC",2,2,0,13/09/2023,"$685,000",18/09/2023,"$685,000"
875,Apartment/Condominium,"$2,501",1300 sqft,Yes,$576,R2815410,,Residential,1990,,"102 - 121 10 Th St, New Westminster, BC",2,3,1,11/09/2023,"$749,800",17/09/2023,"$763,000"
876,Apartment/Condominium,"$2,283",1047 sqft,Yes,$638,R2812657,,Residential,1992,,"120 - 3 Rialto Crt, New Westminster, BC",2,2,1,05/09/2023,"$668,000",17/09/2023,"$652,000"
877,Apartment/Condominium,"$1,879",651 sqft,Yes,$884,R2814084,,Residential,2013,,"201 - 85 8 Th Ave, New Westminster, BC",1,1,1,10/09/2023,"$575,800",17/09/2023,"$565,000"
878,Single Family Residence,"$6,800",3304 sqft,Yes,$662,R2808591,,Residential,1993,,"908 Edinburgh St, New Westminster, BC",5,6,3,20/08/2023,"$2,188,000",17/09/2023,"$2,030,000"
879,Single Family Residence,"$6,521",2851 sqft,Yes,$662,R2816836,,Residential,1938,,"1617 7 Th Ave, New Westminster, BC",3,5,1,17/09/2023,"$1,888,000",18/09/2023,"$1,824,900"
880,Single Family Residence,"$4,979",1571 sqft,No,$795,R2818756,,Residential,1912,,"225 Osborne Ave, New Westminster, BC",2,4,2,24/09/2023,"$1,249,000",27/09/2023,"$1,212,500"
881,Apartment/Condominium,"$2,186",776 sqft,Yes,$760,R2819029,,Residential,2006,,"519 - 10 Renaissance Sq, New Westminster, BC",1,1,1,20/09/2023,"$589,900",27/09/2023,"$586,000"
882,Single Family Residence,"$5,719",2502 sqft,No,$599,R2817411,,Residential,1921,,"814 10 Th St, New Westminster, BC",2,3,4,18/09/2023,"$1,498,800",26/09/2023,"$1,608,000"
883,Single Family Residence,"$5,895",2720 sqft,Yes,$584,R2815954,,Residential,2015,,"219 Campbell St, New Westminster, BC",4,5,4,14/09/2023,"$1,588,800",27/09/2023,"$1,500,000"
884,Apartment/Condominium,"$2,743",945 sqft,Yes,$813,R2817320,,Residential,2016,,"1910 - 271 Francis Way, New Westminster, BC",2,2,2,20/09/2023,"$769,000",27/09/2023,"$750,000"
885,Apartment/Condominium,"$2,824",1180 sqft,Yes,$634,R2816648,,Residential,1988,,"1704 - 1065 Quayside Dr, New Westminster, BC",2,2,1,17/09/2023,"$749,000",26/09/2023,"$749,000"
886,Apartment/Condominium,"$2,061",1355 sqft,Yes,$424,R2807152,,Residential,1983,,"611 - 615 Belmont St, New Westminster, BC",1,1,2,14/08/2023,"$575,000",28/09/2023,"$568,000"
887,Apartment/Condominium,"$2,962",1393 sqft,Yes,$574,R2817269,,Residential,1991,,"1806 - 1235 Quayside Dr, New Westminster, BC",2,2,2,18/09/2023,"$799,900",25/09/2023,"$790,000"
888,Apartment/Condominium,"$1,260",632 sqft,No,$616,R2819311,,Residential,1968,,"207 - 610 3 Rd Ave, New Westminster, BC",1,1,1,25/09/2023,"$389,700",06/10/2023,"$385,000"
889,Apartment/Condominium,"$2,158",768 sqft,Yes,$779,R2813235,,Residential,2005,,"203 - 10 Renaissance Sq, New Westminster, BC",1,1,1,04/09/2023,"$599,000",08/10/2023,"$585,000"
890,Apartment/Condominium,"$2,861",1221 sqft,Yes,$646,R2814143,,Residential,2005,,"701 - 615 Hamilton St, New Westminster, BC",2,2,1,10/09/2023,"$789,000",09/10/2023,"$740,000"
891,Apartment/Condominium,"$1,491",640 sqft,Yes,$762,R2821467,,Residential,1978,,"213 - 428 Agnes St, New Westminster, BC",1,1,1,01/10/2023,"$488,000",06/10/2023,"$488,000"
892,Apartment/Condominium,"$1,616",925 sqft,Yes,$615,R2821716,,Residential,1975,,"103 - 710 7 Th Ave, New Westminster, BC",1,2,1,03/10/2023,"$569,000",07/10/2023,"$615,000"
893,Single Family Residence,"$4,974",2631 sqft,No,$638,R2820334,,Residential,1912,,"1217 7 Th Ave, New Westminster, BC",2,5,2,27/09/2023,"$1,679,000",08/10/2023,"$1,679,000"
894,Apartment/Condominium,"$1,952",524 sqft,Yes,"$1,026",R2821268,,Residential,2019,,"1603 - 988 Quayside Dr, New Westminster, BC",1,1,1,27/09/2023,"$538,000",08/10/2023,"$540,000"
895,Apartment/Condominium,"$2,230",779 sqft,Yes,$845,R2807359,,Residential,2009,,"2210 - 888 Carnarvon St, New Westminster, BC",2,2,1,15/08/2023,"$659,000",09/10/2023,"$640,000"
896,Apartment/Condominium,"$1,644",1004 sqft,Yes,$497,R2826194,,Residential,1976,,"104 - 1025 Cornwall St, New Westminster, BC",1,2,1,15/10/2023,"$499,000",21/10/2023,"$499,000"
897,Apartment/Condominium,"$1,329",657 sqft,Yes,$585,R2825692,,Residential,1981,,"104 - 315 10 Th St, New Westminster, BC",1,1,1,17/10/2023,"$384,900",21/10/2023,"$425,000"
898,Apartment/Condominium,"$2,263",857 sqft,Yes,$700,R2825525,,Residential,1996,,"1503 - 10 Laguna Crt, New Westminster, BC",1,1,1,16/10/2023,"$599,999",19/10/2023,"$600,000"
899,Townhouse,"$2,546",942 sqft,Yes,$805,R2819511,,Residential,2012,,"208 - 828 Royal Ave, New Westminster, BC",2,2,1,24/09/2023,"$759,000",18/10/2023,"$710,000"
900,Apartment/Condominium,"$2,364",1636 sqft,Yes,$427,R2808938,,Residential,1983,,"613 - 615 Belmont St, New Westminster, BC",2,3,2,21/08/2023,"$699,000",19/10/2023,"$690,000"
901,Apartment/Condominium,"$1,612",754 sqft,Yes,$588,R2824076,,Residential,1994,,"112 - 55 Blackberry Dr, New Westminster, BC",1,1,1,11/10/2023,"$444,000",21/10/2023,"$444,000"
902,Apartment/Condominium,"$2,061",849 sqft,Yes,$689,R2825598,,Residential,2007,,"207 - 415 Columbia St E, New Westminster, BC",2,2,1,16/10/2023,"$585,000",22/10/2023,"$610,000"
903,Apartment/Condominium,"$1,665",664 sqft,Yes,$752,R2825392,,Residential,1996,,"506 - 720 Carnarvon St, New Westminster, BC",1,1,1,16/10/2023,"$499,900",18/10/2023,"$525,000"
904,Apartment/Condominium,"$1,583",761 sqft,Yes,$591,R2827406,,Residential,1975,,"107 - 1011 4th Ave, New Westminster, BC",1,1,1,22/10/2023,"$449,999",01/11/2023,"$458,000"
905,Single Family Residence,"$5,675",2319 sqft,Yes,$636,R2828069,,Residential,1936,,"1007 Edinburgh St, New Westminster, BC",1,4,2,24/10/2023,"$1,475,000",01/11/2023,"$1,400,000"
906,Apartment/Condominium,"$2,562",1055 sqft,Yes,$687,R2826823,,Residential,2009,,"109 - 240 Salter St, New Westminster, BC",2,2,1,22/10/2023,"$724,800",03/11/2023,"$730,000"
907,Apartment/Condominium,"$2,950",1155 sqft,Yes,$691,R2826260,,Residential,2009,,"3302 - 888 Carnarvon St, New Westminster, BC",2,2,1,17/10/2023,"$799,000",30/10/2023,"$792,000"
908,Apartment/Condominium,"$1,636",445 sqft,Yes,"$1,121",R2821807,,Residential,2016,,"404 - 809 4 Th Ave, New Westminster, BC",1,1,2,03/10/2023,"$499,000",03/11/2023,"$485,000"
909,Apartment/Condominium,"$1,806",535 sqft,Yes,$915,R2827602,,Residential,2015,,"1704 - 668 Columbia St, New Westminster, BC",1,1,1,24/10/2023,"$489,800",31/10/2023,"$480,000"
910,Apartment/Condominium,"$1,956",600 sqft,Yes,$983,R2821184,,Residential,2015,,"1501 - 668 Columbia St, New Westminster, BC",1,1,1,01/10/2023,"$589,900",30/10/2023,"$570,000"
911,Apartment/Condominium,"$2,775",1315 sqft,Yes,$607,R2898421,,Residential,1989,,"706 - 1065 Quayside Dr, New Westminster, BC",2,3,1,23/06/2024,"$799,000",-,Not Sold Yet
912,Single Family Residence,,3471 sqft,Yes,$604,R2804154,,Residential,2023,,"206 Phillips St, New Westminster, BC",5,7,6,02/08/2023,"$2,098,000",17/11/2023,"$1,957,142"
913,Single Family Residence,"$3,197",1557 sqft,Yes,$705,R2824254,,Residential,1954,,"525 16 Th St, New Westminster, BC",2,5,3,10/10/2023,"$1,099,000",16/11/2023,"$1,050,000"
914,Apartment/Condominium,"$2,998",1146 sqft,Yes,$728,R2804631,,Residential,2010,,"314 - 225 Francis Way, New Westminster, BC",2,3,1,07/08/2023,"$835,000",16/11/2023,"$813,000"
915,Single Family Residence,"$3,075",2002 sqft,No,$474,R2765885,,Residential,2013,,"6 - 750 S Dyke Rd, New Westminster, BC",3,2,1,05/04/2023,"$950,000",16/11/2023,"$948,000"
916,Townhouse,"$3,139",1256 sqft,Yes,$636,R2830835,,Residential,2020,,"64 - 430 Duncan St, New Westminster, BC",2,2,2,06/11/2023,"$799,000",16/11/2023,"$810,777"
917,Apartment/Condominium,"$2,604",1004 sqft,Yes,$746,R2831364,,Residential,1986,,"214 - 5 K De K Crt, New Westminster, BC",1,2,1,07/11/2023,"$749,000",16/11/2023,"$749,000"
918,Apartment/Condominium,"$2,816",1115 sqft,Yes,$771,R2818284,,Residential,2007,,"1504 - 15 Royal Ave E, New Westminster, BC",2,2,0,20/09/2023,"$859,900",16/11/2023,"$860,000"
919,Single Family Residence,"$6,460",2110 sqft,Yes,$798,R2822292,,Residential,1940,,"1809 7 Th Ave, New Westminster, BC",2,4,2,04/10/2023,"$1,685,000",16/11/2023,"$1,645,000"
920,Apartment/Condominium,"$2,614",1205 sqft,Yes,$746,R2832803,,Residential,1990,,"704 - 1250 Quayside Dr, New Westminster, BC",2,2,1,13/11/2023,"$899,800",26/11/2023,"$900,000"
921,Single Family Residence,"$4,776",1511 sqft,Yes,$753,R2834014,,Residential,1998,,"138 Star Cres, New Westminster, BC",2,3,2,20/11/2023,"$1,138,800",26/11/2023,"$1,130,000"
922,Apartment/Condominium,"$1,883",1271 sqft,Yes,$471,R2843627,,Residential,1983,,"807 - 615 Belmont St, New Westminster, BC",2,2,3,22/01/2024,"$599,000",-,Not Sold Yet
923,Single Family Residence,"$4,557",1184 sqft,No,$971,R2833999,,Residential,1938,,"116 Braid St, New Westminster, BC",1,4,3,22/11/2023,"$1,150,000",29/11/2023,"$1,100,000"
924,Apartment/Condominium,"$3,212",1198 sqft,Yes,$708,R2817278,,Residential,2009,,"2702 - 898 Carnarvon St, New Westminster, BC",2,2,1,18/09/2023,"$849,000",28/11/2023,"$810,000"
925,Single Family Residence,"$5,895",2248 sqft,Yes,$689,R2834902,,Residential,1988,,"336 6 Th Ave E, New Westminster, BC",3,5,4,26/11/2023,"$1,550,000",29/11/2023,"$1,534,000"
926,Apartment/Condominium,"$2,199",1156 sqft,Yes,$543,R2832148,,Residential,1991,,"1204 - 612 5 Th Ave, New Westminster, BC",1,1,1,13/11/2023,"$628,800",26/11/2023,"$620,000"
927,Single Family Residence,"$5,870",3588 sqft,Yes,$404,R2833876,,Residential,1938,,"1522 Nanaimo St, New Westminster, BC",2,5,3,20/11/2023,"$1,450,000",27/11/2023,"$1,450,000"
928,Apartment/Condominium,"$2,114",563 sqft,Yes,$963,R2831527,,Residential,2020,,"511 - 258 Nelson's Crt, New Westminster, BC",1,1,1,07/11/2023,"$542,500",17/12/2023,"$534,000"
929,Townhouse,"$3,882",1473 sqft,Yes,$643,R2831253,,Residential,2019,,"52 - 843 Ewen Ave, New Westminster, BC",2,3,2,07/11/2023,"$948,000",17/12/2023,"$945,000"
930,Single Family Residence,"$6,754",2961 sqft,Yes,$658,R2836574,,Residential,2021,,"232 Howes St, New Westminster, BC",5,7,3,04/12/2023,"$1,949,000",17/12/2023,"$1,925,000"
931,Apartment/Condominium,"$1,442",627 sqft,Yes,$637,R2832257,,Residential,1973,,"414 - 331 Knox St, New Westminster, BC",1,1,1,13/11/2023,"$399,900",17/12/2023,"$400,000"
932,Townhouse,"$2,456",900 sqft,Yes,$776,R2831370,,Residential,1999,,"20 - 123 7 Th St, New Westminster, BC",1,2,1,07/11/2023,"$699,000",14/12/2023,"$670,000"
933,Apartment/Condominium,"$2,218",818 sqft,Yes,$792,R2826623,,Residential,2009,,"1209 - 888 Carnarvon St, New Westminster, BC",2,2,1,19/10/2023,"$648,000",17/12/2023,"$640,000"
934,Apartment/Condominium,"$2,083",655 sqft,Yes,$885,R2837649,,Residential,2012,,"404 - 240 Francis Way, New Westminster, BC",1,1,1,13/12/2023,"$579,999",18/12/2023,"$560,000"
935,Apartment/Condominium,"$2,376",886 sqft,Yes,$717,R2833730,,Residential,2005,,"415 - 10 Renaissance Sq, New Westminster, BC",1,1,1,17/11/2023,"$635,900",17/12/2023,"$626,000"
936,Single Family Residence,"$3,777",962 sqft,No,"$1,038",R2822336,,Residential,1926,,"1311 Ewen Ave, New Westminster, BC",2,3,2,04/10/2023,"$999,000",10/01/2024,"$950,000"
937,Apartment/Condominium,"$2,553",780 sqft,No,$832,R2838803,,Residential,2009,,"3710 - 888 Carnarvon St, New Westminster, BC",2,2,1,01/01/2024,"$649,000",10/01/2024,"$640,000"
938,Apartment/Condominium,"$2,817",1311 sqft,Yes,$686,R2837080,,Residential,1988,,"1001 - 1065 Quayside Dr, New Westminster, BC",2,3,1,10/12/2023,"$899,800",09/01/2024,"$875,000"
939,Apartment/Condominium,"$2,262",597 sqft,Yes,"$1,003",R2839145,,Residential,2016,,"503 - 809 4 Th Ave, New Westminster, BC",2,2,1,01/01/2024,"$599,000",10/01/2024,"$585,000"
940,Single Family Residence,"$6,252",2512 sqft,Yes,$666,R2839096,,Residential,1940,,"827 15 Th St, New Westminster, BC",3,4,4,02/01/2024,"$1,675,000",08/01/2024,"$1,710,000"
941,Apartment/Condominium,"$2,180",657 sqft,Yes,$850,R2839016,,Residential,2014,,"1301 - 258 6 Th St, New Westminster, BC",1,2,1,02/01/2024,"$559,000",07/01/2024,"$556,000"
942,Apartment/Condominium,"$2,114",752 sqft,Yes,$795,R2839256,,Residential,1958,,"308 - 549 Columbia St, New Westminster, BC",1,1,1,03/01/2024,"$598,000",07/01/2024,"$596,000"
943,Apartment/Condominium,"$2,304",926 sqft,Yes,$733,R2835920,,Residential,1997,,"201 - 1128 6 Th Ave, New Westminster, BC",2,2,2,03/12/2023,"$679,000",08/01/2024,"$674,500"
944,Apartment/Condominium,"$2,207",618 sqft,Yes,$854,R2839018,,Residential,2020,,"204 - 610 Brantford St, New Westminster, BC",1,1,1,02/01/2024,"$528,000",27/01/2024,"$520,000"
945,Apartment/Condominium,"$1,982",827 sqft,Yes,$664,R2842524,,Residential,1980,,"101 - 550 Royal Ave, New Westminster, BC",1,2,1,15/01/2024,"$549,900",28/01/2024,"$557,500"
946,Apartment/Condominium,"$2,214",777 sqft,Yes,$796,R2844270,,Residential,2009,,"2110 - 892 Carnarvon St, New Westminster, BC",2,2,1,23/01/2024,"$619,000",27/01/2024,"$616,000"
947,Single Family Residence,"$5,098",1700 sqft,Yes,$816,R2840222,,Residential,2010,,"201 Jensen St, New Westminster, BC",2,3,3,07/01/2024,"$1,388,000",28/01/2024,"$1,350,000"
948,Apartment/Condominium,"$2,942",934 sqft,Yes,$829,R2843238,,Residential,2020,,"507 - 258 Nelson's Crt, New Westminster, BC",2,2,1,21/01/2024,"$775,000",29/01/2024,"$765,000"
949,Apartment/Condominium,"$1,669",695 sqft,Yes,$647,R2843705,,Residential,1984,,"202 - 737 Hamilton St, New Westminster, BC",1,1,1,22/01/2024,"$449,900",29/01/2024,"$448,000"
950,Townhouse,"$3,520",1519 sqft,Yes,$689,R2841574,,Residential,2016,,"3 - 111 Wood St, New Westminster, BC",2,3,3,14/01/2024,"$1,048,000",25/01/2024,"$1,035,000"
951,Apartment/Condominium,"$2,495",788 sqft,Yes,$818,R2844014,,Residential,2009,,"2905 - 892 Carnarvon St, New Westminster, BC",2,2,1,23/01/2024,"$645,000",28/01/2024,"$649,000"
952,Apartment/Condominium,"$2,594",1202 sqft,Yes,$612,R2841287,,Residential,1999,,"1307 - 612 6 Th St, New Westminster, BC",2,2,1,15/01/2024,"$735,800",05/02/2024,"$740,000"
953,Apartment/Condominium,"$1,480",636 sqft,Yes,$628,R2847165,,Residential,1972,,"411 - 331 Knox St, New Westminster, BC",1,1,1,04/02/2024,"$400,000",08/02/2024,"$421,000"
954,Apartment/Condominium,"$2,444",1115 sqft,Yes,$654,R2830598,,Residential,1989,,"606 - 1135 Quayside Dr, New Westminster, BC",2,2,2,05/11/2023,"$729,900",09/02/2024,"$715,000"
955,Apartment/Condominium,"$4,216",1451 sqft,Yes,$792,R2847186,,Residential,2020,,"407 - 300 Salter St, New Westminster, BC",2,3,2,04/02/2024,"$1,150,000",10/02/2024,"$1,132,500"
956,Apartment/Condominium,,634 sqft,Yes,$867,R2832593,,Residential,2023,,"202 - 310 Salter St, New Westminster, BC",1,1,1,11/11/2023,"$549,900",05/02/2024,"$549,900"
957,Apartment/Condominium,"$3,303",1240 sqft,Yes,$669,R2840740,,Residential,2009,,"1701 - 898 Carnarvon St, New Westminster, BC",2,2,1,09/01/2024,"$829,900",05/02/2024,"$800,000"
958,Single Family Residence,"$5,603",2051 sqft,No,$719,R2846117,,Residential,1978,,"712 16 Th St, New Westminster, BC",2,4,4,31/01/2024,"$1,475,000",05/02/2024,"$1,510,000"
959,Apartment/Condominium,"$2,025",957 sqft,Yes,$646,R2845439,,Residential,1997,,"207 - 83 Star Cres, New Westminster, BC",2,2,1,29/01/2024,"$619,000",07/02/2024,"$610,000"
960,Apartment/Condominium,"$2,799",1060 sqft,Yes,$782,R2830972,,Residential,2016,,"502 - 271 Francis Way, New Westminster, BC",2,2,1,06/11/2023,"$829,000",17/02/2024,"$795,000"
961,Single Family Residence,"$8,156",3145 sqft,Yes,$731,R2843209,,Residential,2011,,"819 Scott St, New Westminster, BC",5,5,4,21/01/2024,"$2,299,999",17/02/2024,"$2,025,000"
962,Apartment/Condominium,"$1,628",757 sqft,Yes,$540,R2841419,,Residential,1994,,"202 - 55 Blackberry Dr, New Westminster, BC",1,1,1,28/01/2024,"$409,000",17/02/2024,"$408,500"
963,Apartment/Condominium,"$2,475",1224 sqft,Yes,$539,R2845244,,Residential,1991,,"101 - 1235 Quayside Dr, New Westminster, BC",1,2,1,29/01/2024,"$659,888",19/02/2024,"$645,000"
964,Apartment/Condominium,,539 sqft,Yes,"$1,131",R2847867,,Residential,2024,,"1008 - 618 Carnarvon St, New Westminster, BC",1,1,1,06/02/2024,"$609,900",18/02/2024,"$585,714"
965,Apartment/Condominium,"$2,129",564 sqft,Yes,$991,R2846964,,Residential,2020,,"711 - 258 Nelson's Crt, New Westminster, BC",1,1,1,04/02/2024,"$559,000",18/02/2024,"$550,000"
