,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
140,Apartment/Condominium,"$1,024",1362 sqft,Yes,$205,R2580905,,Residential,1981,,"111 - 32025 Tims Ave, Abbotsford, BC",1,2,1,13/05/2021,"$279,900",22/07/2021,"$274,000"
141,Apartment/Condominium,"$2,431",1263 sqft,Yes,$395,R2601163,,Residential,2017,,"506 - 2860 Trethewey St, Abbotsford, BC",2,2,2,11/07/2021,"$500,000",22/07/2021,"$507,077"
142,Apartment/Condominium,,932 sqft,Yes,$563,R2600144,,Residential,2021,,"513 - 32828 Landeau Pl, Abbotsford, BC",2,2,0,07/07/2021,"$525,000",22/07/2021,"$515,000"
143,Townhouse,"$3,185",2902 sqft,Yes,$236,R2600952,,Residential,1998,,"15 - 35253 Camden Crt, Abbotsford, BC",3,4,2,18/07/2021,"$685,000",22/07/2021,"$750,000"
144,Apartment/Condominium,"$1,466",882 sqft,Yes,$476,R2826191,,Residential,1991,,"114 - 1755 Salton Rd, Abbotsford, BC",1,2,1,22/10/2023,"$419,900",30/10/2023,"$415,000"
145,Apartment/Condominium,,1097 sqft,Yes,$501,R2596549,,Residential,2021,,"305 - 2649 James St, Abbotsford, BC",2,3,2,28/06/2021,"$549,900",26/07/2021,"$530,000"
146,Single Family Residence,"$5,107",3664 sqft,Yes,$327,R2604054,,Residential,2008,,"4370 Blauson Blvd, Abbotsford, BC",3,7,4,25/07/2021,"$1,199,000",26/07/2021,"$1,325,000"
147,Apartment/Condominium,"$1,957",1163 sqft,Yes,$385,R2603110,,Residential,2007,,"409 - 32729 Garibaldi Dr, Abbotsford, BC",2,2,2,20/07/2021,"$448,800",26/07/2021,"$481,000"
148,Single Family Residence,"$5,337",2548 sqft,Yes,$784,R2602276,,Residential,1974,,"938 Bowman Rd, Abbotsford, BC",2,4,8,13/07/2021,"$1,998,800",26/07/2021,"$2,025,000"
149,Single Family Residence,"$4,788",3295 sqft,Yes,$348,R2602704,,Residential,1997,,"3310 Siskin Dr, Abbotsford, BC",4,6,6,18/07/2021,"$1,149,900",26/07/2021,"$1,260,000"
150,Apartment/Condominium,"$1,408",963 sqft,Yes,$389,R2820807,,Residential,1992,,"314 - 32725 George Ferguson Way, Abbotsford, BC",2,2,2,01/10/2023,"$375,000",21/10/2023,"$415,000"
151,Apartment/Condominium,"$1,160",995 sqft,Yes,$236,R2602410,,Residential,1981,,"210 - 32910 Amicus Pl, Abbotsford, BC",1,2,1,15/07/2021,"$235,000",25/07/2021,"$240,000"
152,Manufactured Home,$625,980 sqft,No,$178,R2605697,,Residential,1979,,"25 - 2035 Martens St, Abbotsford, BC",1,2,2,27/07/2021,"$175,000",29/07/2021,"$170,000"
153,Apartment/Condominium,"$1,403",872 sqft,Yes,$398,R2593476,,Residential,1994,,"416 - 31771 Peardonville Rd, Abbotsford, BC",2,2,1,15/06/2021,"$347,900",28/07/2021,"$355,000"
154,Single Family Residence,"$4,640",2520 sqft,Yes,$769,R2651072,,Residential,1976,,"2175 Wilerose St, Abbotsford, BC",2,4,10,13/02/2022,"$1,939,999",-,-
155,Apartment/Condominium,$970,892 sqft,Yes,$614,R2770461,,Residential,2021,,"107 - 1516 Mccallum Rd, Abbotsford, BC",2,2,2,24/04/2023,"$548,000",30/04/2023,"$550,000"
156,Single Family Residence,"$5,199",4031 sqft,Yes,$334,R2596108,,Residential,2005,,"3471 Applewood Dr, Abbotsford, BC",3,5,5,23/06/2021,"$1,350,000",30/07/2021,"$1,300,000"
157,Single Family Residence,"$4,158",2540 sqft,Yes,$468,R2598494,,Residential,1969,,"2119 Wilerose St, Abbotsford, BC",2,5,6,04/07/2021,"$1,189,000",30/07/2021,"$1,200,000"
158,Single Family Residence,"$3,567",1843 sqft,Yes,$678,R2639902,,Residential,1985,,"34810 Mccabe Pl, Abbotsford, BC",2,5,3,29/12/2021,"$1,250,000",10/01/2022,"$1,227,000"
159,Apartment/Condominium,"$1,417",936 sqft,Yes,$395,R2605918,,Residential,1998,,"113 - 33728 King Rd, Abbotsford, BC",2,2,2,27/07/2021,"$369,900",29/07/2021,"$381,666"
160,Townhouse,"$2,566",1300 sqft,Yes,$488,R2604307,,Residential,2017,,"53 - 32633 Simon Ave, Abbotsford, BC",2,3,0,26/07/2021,"$634,900",02/08/2021,"$640,000"
161,Apartment/Condominium,"$1,454",1011 sqft,Yes,$473,R2729939,,Residential,1994,,"102 - 2750 Fairlane St, Abbotsford, BC",2,2,1,09/10/2022,"$479,000",20/10/2022,"$460,000"
162,Single Family Residence,"$3,967",2014 sqft,Yes,$496,R2605882,,Residential,1973,,"32393 Dolphin Cres, Abbotsford, BC",2,4,1,29/07/2021,"$999,000",02/08/2021,"$1,082,000"
163,Apartment/Condominium,"$2,421",1053 sqft,Yes,$541,R2605897,,Residential,2018,,"517 - 32445 Simon Ave, Abbotsford, BC",2,2,2,28/07/2021,"$569,900",02/08/2021,"$585,900"
164,Single Family Residence,"$3,286",1698 sqft,Yes,$500,R2604754,,Residential,1979,,"3401 Juniper Cres, Abbotsford, BC",2,4,10,25/07/2021,"$849,900",02/08/2021,"$925,000"
165,Single Family Residence,"$4,103",1873 sqft,Yes,$666,R2784321,,Residential,1980,,"35144 Morgan Way, Abbotsford, BC",3,6,0,05/06/2023,"$1,249,000",-,-
166,Apartment/Condominium,,1040 sqft,Yes,$480,R2596370,,Residential,2021,,"116 - 31158 Westridge Pl, Abbotsford, BC",2,2,1,23/06/2021,"$499,900",02/08/2021,"$499,900"
167,Townhouse,"$3,703",2225 sqft,Yes,$494,R2818873,,Residential,1983,,"19 - 33000 Mill Lake Rd, Abbotsford, BC",2,2,2,24/09/2023,"$1,100,000",01/10/2023,"$1,100,000"
168,Apartment/Condominium,"$1,068",1132 sqft,Yes,$197,R2581390,,Residential,1981,,"102 - 32070 Peardonville Rd, Abbotsford, BC",1,2,1,16/05/2021,"$224,000",05/08/2021,"$210,000"
169,Single Family Residence,"$5,192",3430 sqft,Yes,$386,R2605473,,Residential,2011,,"1 - 34712 Marshall Rd, Abbotsford, BC",5,7,9,27/07/2021,"$1,325,000",05/08/2021,"$1,480,000"
170,Single Family Residence,"$4,275",3602 sqft,Yes,$377,R2589806,,Residential,1992,,"31058 Heron Ave, Abbotsford, BC",6,5,7,07/06/2021,"$1,359,900",06/08/2021,"$1,340,000"
171,Townhouse,,1636 sqft,Yes,$458,R2601457,,Residential,2021,,"5 - 34703 Old Yale Rd, Abbotsford, BC",2,3,2,12/07/2021,"$750,000",05/08/2021,"$714,285"
172,Townhouse,"$2,741",2503 sqft,Yes,$335,R2768155,,Residential,1994,,"5 - 3051 Crossley Dr, Abbotsford, BC",3,3,3,13/04/2023,"$839,900",16/04/2023,"$839,900"
173,Apartment/Condominium,$996,787 sqft,Yes,$304,R2598108,,Residential,1976,,"215 - 32850 George Ferguson Way, Abbotsford, BC",1,1,1,28/06/2021,"$239,900",05/08/2021,"$235,000"
174,Apartment/Condominium,"$1,186",866 sqft,Yes,$473,R2785626,,Residential,1994,,"108 - 33407 Tessaro Cres, Abbotsford, BC",2,2,2,05/06/2023,"$409,900",16/07/2023,"$415,500"
175,Single Family Residence,"$5,273",4227 sqft,Yes,$307,R2604186,,Residential,2005,,"35498 Mckinley Dr, Abbotsford, BC",4,7,2,22/07/2021,"$1,299,000",05/08/2021,"$1,385,000"
176,Apartment/Condominium,"$1,332",919 sqft,Yes,$421,R2601238,,Residential,1989,,"129 - 2700 Mccallum Rd, Abbotsford, BC",1,2,2,12/07/2021,"$387,650",09/08/2021,"$358,000"
177,Single Family Residence,"$4,971",4431 sqft,Yes,$304,R2604493,,Residential,2006,,"27973 Trestle Ave, Abbotsford, BC",5,8,0,22/07/2021,"$1,349,000",09/08/2021,"$1,300,000"
178,Single Family Residence,"$5,836",3600 sqft,Yes,$388,R2606354,,Residential,2000,,"35717 St Andrews Crt, Abbotsford, BC",3,5,5,02/08/2021,"$1,400,000",09/08/2021,"$1,720,000"
179,Apartment/Condominium,"$1,999",1334 sqft,Yes,$322,R2600699,,Residential,1997,,"401 - 3176 Gladwin Rd, Abbotsford, BC",2,2,1,11/07/2021,"$429,900",08/08/2021,"$425,000"
180,Apartment/Condominium,"$2,380",1269 sqft,Yes,$453,R2599903,,Residential,2018,,"524 - 32445 Simon Ave, Abbotsford, BC",2,2,2,05/07/2021,"$574,900",09/08/2021,"$590,000"
181,Apartment/Condominium,"$1,221",426 sqft,Yes,$725,R2605032,,Residential,2020,,"207 - 2493 Montrose Ave, Abbotsford, BC",1,1,1,26/07/2021,"$308,888",08/08/2021,"$325,000"
182,Single Family Residence,"$1,849",2745 sqft,Yes,$418,R2589245,,Residential,2021,,"4488 Stephen Leacock Dr, Abbotsford, BC",3,5,4,03/06/2021,"$1,148,800",09/08/2021,"$1,125,000"
183,Single Family Residence,"$4,311",2938 sqft,Yes,$280,R2605753,,Residential,1978,,"2678 St Moritz Way, Abbotsford, BC",3,3,4,27/07/2021,"$825,000",08/08/2021,"$1,060,000"
184,Single Family Residence,"$4,360",4350 sqft,Yes,$298,R2605571,,Residential,1992,,"3435 Trethewey St, Abbotsford, BC",4,7,2,27/07/2021,"$1,299,900",10/08/2021,"$1,370,000"
185,Apartment/Condominium,"$1,287",960 sqft,Yes,$333,R2606476,,Residential,1993,,"330 - 33173 Old Yale Rd, Abbotsford, BC",2,2,1,02/08/2021,"$319,800",10/08/2021,"$345,000"
186,Townhouse,"$3,241",2355 sqft,Yes,$329,R2606381,,Residential,2007,,"38 - 36260 Mckee Rd, Abbotsford, BC",2,2,4,04/08/2021,"$774,900",10/08/2021,"$850,000"
187,Apartment/Condominium,"$1,827",870 sqft,Yes,$649,R2787581,,Residential,2021,,"117 - 31158 Westridge Pl, Abbotsford, BC",2,2,1,12/06/2023,"$564,900",-,-
188,Single Family Residence,"$3,749",2199 sqft,Yes,$409,R2607262,,Residential,1983,,"2519 Marcet Crt, Abbotsford, BC",2,3,6,04/08/2021,"$899,999",11/08/2021,"$1,045,000"
189,Townhouse,"$3,211",2589 sqft,Yes,$318,R2602697,,Residential,2000,,"10 - 35537 Eagle Mountain Dr, Abbotsford, BC",3,3,2,18/07/2021,"$824,900",11/08/2021,"$800,000"
190,Apartment/Condominium,"$1,801",1060 sqft,Yes,$452,R2605705,,Residential,2006,,"115 - 2955 Diamond Cres, Abbotsford, BC",2,2,1,28/07/2021,"$479,900",11/08/2021,"$475,900"
191,Single Family Residence,"$3,623",1157 sqft,Yes,$864,R2606801,,Residential,1960,,"32109 Autumn Ave, Abbotsford, BC",1,2,1,05/08/2021,"$999,999",10/08/2021,"$990,000"
192,Single Family Residence,"$3,562",2580 sqft,Yes,$387,R2734509,,Residential,1980,,"41015 Belrose Rd, Abbotsford, BC",3,4,5,26/10/2022,"$1,000,000",16/04/2023,"$973,500"
193,Single Family Residence,"$5,620",3812 sqft,Yes,$354,R2607891,,Residential,1988,,"36056 Village Knoll, Abbotsford, BC",3,5,9,08/08/2021,"$1,350,000",15/08/2021,"$1,465,000"
194,Single Family Residence,"$3,464",1684 sqft,Yes,$504,R2608671,,Residential,1973,,"34443 York Ave, Abbotsford, BC",1,3,4,09/08/2021,"$850,000",14/08/2021,"$850,500"
195,Single Family Residence,"$4,603",2479 sqft,Yes,$483,R2897287,,Residential,2021,,"36689 Dianne Brook Ave, Abbotsford, BC",3,5,4,19/06/2024,"$1,199,000",-,Not Sold Yet
196,Apartment/Condominium,"$1,562",1053 sqft,Yes,$398,R2883043,,Residential,1993,,"202 - 33675 Marshall Rd, Abbotsford, BC",2,2,2,13/05/2024,"$419,900",-,Not Sold Yet
197,Townhouse,"$2,804",1864 sqft,Yes,$391,R2594630,,Residential,1995,,"184 - 3160 Townline Rd, Abbotsford, BC",3,4,3,14/06/2021,"$729,000",15/08/2021,"$720,000"
198,Apartment/Condominium,"$1,226",1184 sqft,Yes,$219,R2609457,,Residential,1993,,"202 - 2410 Emerson St, Abbotsford, BC",2,2,1,12/08/2021,"$260,000",15/08/2021,"$266,338"
199,Single Family Residence,"$3,896",1998 sqft,Yes,$492,R2609136,,Residential,1980,,"32319 Atwater Cres, Abbotsford, BC",2,3,3,11/08/2021,"$984,700",15/08/2021,"$1,053,000"
200,Apartment/Condominium,"$1,317",922 sqft,Yes,$379,R2603045,,Residential,1989,,"134 - 2700 Mccallum Rd, Abbotsford, BC",1,1,1,19/07/2021,"$349,900",16/08/2021,"$349,900"
201,Manufactured Home,$387,1140 sqft,No,$192,R2606407,,Residential,1980,,"140 - 3300 Horn St, Abbotsford, BC",1,3,5,01/08/2021,"$220,000",16/08/2021,"$212,500"
202,Apartment/Condominium,"$1,506",1176 sqft,Yes,$381,R2778373,,Residential,1994,,"206 - 2585 Ware St, Abbotsford, BC",2,2,1,15/05/2023,"$449,000",21/05/2023,"$449,999"
203,Apartment/Condominium,$899,758 sqft,Yes,$310,R2587925,,Residential,1980,,"206 - 33956 Essendene Ave, Abbotsford, BC",1,1,1,30/05/2021,"$235,000",16/08/2021,"$229,000"
204,Apartment/Condominium,"$1,568",863 sqft,Yes,$475,R2608421,,Residential,2017,,"217 - 2860 Trethewey St, Abbotsford, BC",1,1,2,08/08/2021,"$410,000",16/08/2021,"$387,500"
205,Single Family Residence,"$3,326",2416 sqft,No,$455,R2608717,,Residential,1955,,"33654 Mayfair Ave, Abbotsford, BC",2,6,0,08/08/2021,"$1,099,700",16/08/2021,"$1,105,000"
206,Single Family Residence,"$3,461",2501 sqft,Yes,$399,R2797579,,Residential,2017,,"31 - 4295 Old Clayburn Rd, Abbotsford, BC",3,4,3,11/07/2023,"$999,000",27/08/2023,"$982,000"
207,Single Family Residence,"$2,364",1703 sqft,No,$528,R2784764,,Residential,1978,,"3262 Jervis Cres, Abbotsford, BC",2,3,4,04/06/2023,"$899,999",23/06/2023,"$940,000"
208,Apartment/Condominium,"$1,630",1139 sqft,Yes,$351,R2610736,,Residential,1994,,"305 - 3172 Gladwin Rd, Abbotsford, BC",2,2,1,18/08/2021,"$399,888",18/08/2021,"$412,000"
209,Apartment/Condominium,,866 sqft,Yes,$565,R2606941,,Residential,2021,,"108 - 32838 Ventura Ave, Abbotsford, BC",2,2,1,03/08/2021,"$489,900",18/08/2021,"$480,000"
210,Townhouse,"$2,451",2515 sqft,No,$238,R2608637,,Residential,1986,,"13 - 3055 Trafalgar St, Abbotsford, BC",3,3,2,11/08/2021,"$599,900",18/08/2021,"$615,000"
211,Single Family Residence,"$3,738",2540 sqft,Yes,$349,R2609137,,Residential,1977,,"2415 Aladdin Cres, Abbotsford, BC",2,4,4,11/08/2021,"$888,649",18/08/2021,"$1,050,000"
212,Single Family Residence,"$5,068",2954 sqft,Yes,$472,R2578208,,Residential,2005,,"36340 Westminster Dr, Abbotsford, BC",3,5,0,05/05/2021,"$1,395,000",18/08/2021,"$1,355,000"
213,Single Family Residence,"$4,530",2713 sqft,Yes,$423,R2893356,,Residential,1972,,"2652 Sunnyside St, Abbotsford, BC",3,5,0,08/06/2024,"$1,150,000",-,Not Sold Yet
214,Single Family Residence,"$3,975",2610 sqft,Yes,$304,R2588386,,Residential,9999,,"33656 Grace Ave, Abbotsford, BC",2,5,6,01/06/2021,"$795,000",18/08/2021,"$801,000"
215,Townhouse,"$2,566",1301 sqft,Yes,$491,R2605843,,Residential,2017,,"21 - 32633 Simon Ave, Abbotsford, BC",2,3,2,27/07/2021,"$640,000",18/08/2021,"$635,000"
216,Townhouse,"$2,840",2671 sqft,Yes,$286,R2606296,,Residential,2000,,"44 - 2525 Yale Crt, Abbotsford, BC",3,4,4,01/08/2021,"$765,000",21/08/2021,"$760,000"
217,Townhouse,"$1,954",1628 sqft,No,$352,R2610450,,Residential,2007,,"202 - 30505 Blueridge Dr, Abbotsford, BC",2,3,2,17/08/2021,"$574,000",22/08/2021,"$576,000"
218,Single Family Residence,"$4,657",2790 sqft,Yes,$465,R2609500,,Residential,2004,,"2841 Cambie St, Abbotsford, BC",3,4,6,12/08/2021,"$1,299,800",22/08/2021,"$1,350,000"
219,Single Family Residence,"$3,991",2590 sqft,Yes,$422,R2609632,,Residential,2011,,"5 - 3457 Whatcom Rd, Abbotsford, BC",0,4,5,15/08/2021,"$1,095,000",22/08/2021,"$1,100,000"
220,Apartment/Condominium,"$1,628",938 sqft,Yes,$490,R2781040,,Residential,2009,,"201 - 2233 Mckenzie Rd, Abbotsford, BC",2,2,2,28/05/2023,"$459,900",29/05/2023,"$470,000"
221,Apartment/Condominium,"$1,520",921 sqft,Yes,$466,R2802612,,Residential,1993,,"116 - 2962 Trethewey St, Abbotsford, BC",2,2,1,27/07/2023,"$430,000",-,-
222,Apartment/Condominium,"$1,360",812 sqft,Yes,$418,R2609750,,Residential,1994,,"311 - 33688 King Rd, Abbotsford, BC",1,1,2,17/08/2021,"$339,900",21/08/2021,"$337,000"
223,Townhouse,"$2,805",2715 sqft,Yes,$275,R2608326,,Residential,2000,,"56 - 32777 Chilcotin Dr, Abbotsford, BC",3,3,2,05/08/2021,"$749,000",22/08/2021,"$770,000"
224,Townhouse,"$2,629",1392 sqft,Yes,$631,R2685891,,Residential,2013,,"32 - 2950 Lefeuvre Rd, Abbotsford, BC",2,4,1,08/05/2022,"$879,000",-,-
225,Single Family Residence,"$8,236",2871 sqft,Yes,$689,R2611265,,Residential,2001,,"5731 Carmen Crt, Abbotsford, BC",2,4,3,23/08/2021,"$1,980,000",28/08/2021,"$1,965,000"
226,Single Family Residence,"$4,209",2418 sqft,Yes,$495,R2612127,,Residential,1987,,"31447 Crossley Pl, Abbotsford, BC",3,5,6,24/08/2021,"$1,199,000",27/08/2021,"$1,200,000"
227,Single Family Residence,"$4,263",1774 sqft,Yes,$930,R2790173,,Residential,1955,,"33969 Victory Blvd, Abbotsford, BC",1,4,3,18/06/2023,"$1,650,000",-,-
228,Single Family Residence,"$3,570",1837 sqft,No,$435,R2612012,,Residential,1972,,"34346 Mendham St, Abbotsford, BC",1,4,2,22/08/2021,"$799,900",27/08/2021,"$880,000"
229,Apartment/Condominium,"$1,624",815 sqft,Yes,$570,R2887866,,Residential,1994,,"201 - 31771 Peardonville Rd, Abbotsford, BC",2,2,1,22/05/2024,"$464,999",-,Not Sold Yet
230,Townhouse,"$2,283",1260 sqft,Yes,$515,R2613226,,Residential,2019,,"149 - 32633 Simon Ave, Abbotsford, BC",2,3,2,26/08/2021,"$649,900",27/08/2021,"$645,000"
231,Single Family Residence,"$4,417",2338 sqft,Yes,$641,R2664096,,Residential,1972,,"2420 Sugarpine St, Abbotsford, BC",2,4,5,13/03/2022,"$1,499,000",-,-
232,Apartment/Condominium,"$1,414",900 sqft,Yes,$499,R2793186,,Residential,1992,,"308 - 32725 George Ferguson Way, Abbotsford, BC",2,2,1,28/06/2023,"$449,900",27/07/2023,"$425,000"
233,Single Family Residence,"$3,431",1600 sqft,Yes,$656,R2696204,,Residential,1983,,"2280 Mountain Dr, Abbotsford, BC",2,3,4,02/06/2022,"$1,050,000",26/06/2022,"$1,046,000"
234,Single Family Residence,"$5,118",3261 sqft,Yes,$410,R2598189,,Residential,2001,,"3606 Sylvan Pl, Abbotsford, BC",4,7,7,30/06/2021,"$1,339,000",31/08/2021,"$1,300,000"
235,Single Family Residence,"$1,385",1200 sqft,No,"$4,575",R2612787,,Residential,1948,,"27813 56 Ave, Abbotsford, BC",1,3,0,26/08/2021,"$5,490,000",31/08/2021,"$3,550,000"
236,Townhouse,"$2,437",1930 sqft,Yes,$300,R2610361,,Residential,1997,,"115 - 31406 Upper Maclure Rd, Abbotsford, BC",2,3,2,24/08/2021,"$579,880",31/08/2021,"$631,000"
237,Townhouse,"$1,436",1166 sqft,No,$270,R2610962,,Residential,1988,,"237 - 32691 Garibaldi Dr, Abbotsford, BC",1,1,1,23/08/2021,"$314,900",31/08/2021,"$312,000"
238,Single Family Residence,"$4,212",3453 sqft,Yes,$318,R2612267,,Residential,1987,,"35213 Knox Cres, Abbotsford, BC",3,4,6,25/08/2021,"$1,099,700",31/08/2021,"$1,295,000"
239,Apartment/Condominium,"$1,989",902 sqft,Yes,$553,R2614099,,Residential,2015,,"514 - 3090 Gladwin Rd, Abbotsford, BC",2,2,2,29/08/2021,"$499,000",31/08/2021,"$495,000"
240,Townhouse,"$2,349",1384 sqft,Yes,$466,R2608396,,Residential,1990,,"75 - 36060 Old Yale Rd, Abbotsford, BC",2,3,0,08/08/2021,"$645,000",03/09/2021,"$635,000"
241,Townhouse,"$2,369",1285 sqft,No,$513,R2604302,,Residential,2019,,"138 - 32633 Simon Ave, Abbotsford, BC",2,3,2,22/07/2021,"$659,999",02/09/2021,"$647,000"
242,Apartment/Condominium,"$1,501",941 sqft,Yes,$403,R2613952,,Residential,1999,,"413 - 33728 King Rd, Abbotsford, BC",2,2,2,01/09/2021,"$379,900",04/09/2021,"$379,600"
243,Townhouse,"$2,998",1760 sqft,Yes,$451,R2883745,,Residential,2018,,"6 - 2530 Janzen St, Abbotsford, BC",2,3,2,14/05/2024,"$794,700",31/05/2024,"$783,000"
244,Single Family Residence,"$5,022",2777 sqft,Yes,$374,R2601539,,Residential,1994,,"2798 St Moritz Way, Abbotsford, BC",3,5,6,13/07/2021,"$1,040,000",04/09/2021,"$1,100,000"
245,Townhouse,"$2,191",1240 sqft,Yes,$463,R2614683,,Residential,2013,,"78 - 31032 Westridge Pl, Abbotsford, BC",2,2,2,04/09/2021,"$575,000",04/09/2021,"$575,000"
246,Single Family Residence,"$3,936",1893 sqft,No,$501,R2614674,,Residential,1977,,"31465 Aerolane Ave, Abbotsford, BC",1,4,4,02/09/2021,"$949,900",03/09/2021,"$1,050,000"
247,Single Family Residence,"$4,116",2299 sqft,No,$543,R2782331,,Residential,1977,,"32570 Peardonville Rd, Abbotsford, BC",3,6,4,25/05/2023,"$1,250,000",-,-
248,Apartment/Condominium,"$1,715",855 sqft,Yes,$561,R2867500,,Residential,2007,,"107 - 2515 Park Dr, Abbotsford, BC",2,2,2,04/04/2024,"$479,900",17/04/2024,"$474,000"
249,Townhouse,,1324 sqft,Yes,$543,R2612834,,Residential,2021,,"39 - 1502 Mccallum Rd, Abbotsford, BC",2,3,2,25/08/2021,"$719,999",06/09/2021,"$735,000"
250,Townhouse,"$2,822",1621 sqft,Yes,$523,R2830764,,Residential,2017,,"5 - 32043 Mount Waddington Ave, Abbotsford, BC",2,4,2,05/11/2023,"$849,000",-,-
251,Single Family Residence,"$4,137",1854 sqft,Yes,$538,R2612902,,Residential,1987,,"33540 Northview Pl, Abbotsford, BC",2,3,4,29/08/2021,"$999,000",06/09/2021,"$1,075,000"
252,Single Family Residence,"$3,743",2050 sqft,Yes,$536,R2613686,,Residential,1948,,"33916 Victory Blvd, Abbotsford, BC",2,4,0,31/08/2021,"$1,099,000",06/09/2021,"$1,065,000"
253,Townhouse,"$3,071",3152 sqft,Yes,$348,R2673388,,Residential,1992,,"40 - 4001 Old Clayburn Rd, Abbotsford, BC",3,3,2,06/04/2022,"$1,099,900",14/04/2022,"$1,085,000"
254,Single Family Residence,"$5,238",3556 sqft,Yes,$393,R2612913,,Residential,2015,,"35948 Shadbolt Ave, Abbotsford, BC",4,6,5,29/08/2021,"$1,399,000",06/09/2021,"$1,475,000"
255,Single Family Residence,"$3,941",2046 sqft,Yes,$537,R2613631,,Residential,1988,,"3413 Okanagan Dr, Abbotsford, BC",3,5,5,31/08/2021,"$1,099,000",06/09/2021,"$1,219,000"
256,Townhouse,"$2,306",1213 sqft,Yes,$511,R2611469,,Residential,2017,,"2 - 32633 Simon Ave, Abbotsford, BC",2,2,1,22/08/2021,"$619,900",09/09/2021,"$609,000"
257,Apartment/Condominium,"$1,713",1233 sqft,Yes,$385,R2802889,,Residential,1995,,"205 - 32120 Mount Waddington Ave, Abbotsford, BC",2,2,1,30/07/2023,"$475,000",06/08/2023,"$478,000"
258,Single Family Residence,"$3,973",1766 sqft,Yes,$531,R2616888,,Residential,1997,,"47 - 32250 Downes Rd, Abbotsford, BC",2,3,4,09/09/2021,"$939,000",09/09/2021,"$925,000"
259,Townhouse,"$2,826",2502 sqft,Yes,$359,R2610599,,Residential,2021,,"9 - 35810 Mckee Rd, Abbotsford, BC",3,4,2,17/08/2021,"$899,000",09/09/2021,"$899,000"
260,Apartment/Condominium,"$1,037",966 sqft,Yes,$257,R2611244,,Residential,1980,,"115 - 33490 Cottage Lane, Abbotsford, BC",1,2,1,20/08/2021,"$249,000",09/09/2021,"$255,000"
261,Townhouse,"$2,766",2671 sqft,Yes,$323,R2781027,,Residential,2000,,"46 - 2525 Yale Crt, Abbotsford, BC",3,3,2,18/05/2023,"$865,000",09/06/2023,"$862,000"
262,Apartment/Condominium,"$1,260",950 sqft,Yes,$477,R2789669,,Residential,1982,,"103 - 32124 Tims Ave, Abbotsford, BC",2,2,1,18/06/2023,"$454,000",25/06/2023,"$467,000"
263,Apartment/Condominium,"$1,596",933 sqft,Yes,$492,R2614719,,Residential,2008,,"111 - 33546 Holland Ave, Abbotsford, BC",2,2,1,07/09/2021,"$459,900",09/09/2021,"$459,900"
264,Single Family Residence,"$5,461",4627 sqft,Yes,$367,R2810937,,Residential,2009,,"35724 Zanatta Pl, Abbotsford, BC",4,7,4,29/08/2023,"$1,699,900",-,-
265,Townhouse,"$1,666",1232 sqft,Yes,$491,R2612842,,Residential,2015,,"51 - 30989 Westridge Pl, Abbotsford, BC",2,2,2,30/08/2021,"$605,000",13/09/2021,"$630,000"
266,Single Family Residence,"$3,507",1456 sqft,Yes,$615,R2616443,,Residential,1990,,"3493 Trethewey St, Abbotsford, BC",2,3,6,05/09/2021,"$895,700",12/09/2021,"$963,000"
267,Apartment/Condominium,"$1,491",975 sqft,No,$369,R2616493,,Residential,1993,,"202 - 33839 Marshall Rd, Abbotsford, BC",2,2,1,09/09/2021,"$359,900",13/09/2021,"$365,000"
268,Apartment/Condominium,"$2,406",1014 sqft,Yes,$590,R2883647,,Residential,2021,,"315 - 31158 Westridge Pl, Abbotsford, BC",2,2,2,14/05/2024,"$598,800",15/06/2024,"$595,000"
